latitude,longitude,dist_to_ac_1,dist_to_ac_3,dist_to_hydro_1,dist_to_hydro_3,install_year_hydro_3,dist_to_busline_1,dist_to_busline_3,dist_to_busstop_1,dist_to_busstop_3,dist_to_metroline_1,dist_to_metroline_3,dist_to_metrostop_1,dist_to_metrostop_3,lashade_ua_pop,lashade_cbg_pop,lashade_acs_pop,lashade_biome,lashade_tc_goal,lashade_treecanopy,lashade_tc_gap,lashade_pctpoc,lashade_pctpov,lashade_unemplrate,lashade_dep_ratio,lashade_dep_perc,lashade_linguistic,lashade_health_nor,lashade_temp_diff,lashade_tes,lashade_holc_grade,lashade_child_perc,lashade_seniorperc,lashade_ej_disadva,lashade_rank,lashade_rankgrpsz,lashade_bld1200,lashade_veg1200,lashade_bld1500,lashade_veg1500,lashade_bld1800,lashade_veg1800,lashade_tot1200,lashade_tot1500,lashade_tot1800,dist_to_venue1,closest_venue_sport,dist_to_venue3,cva_population,cva_children,cva_older_adults,cva_older_adults_living_alone,cva_limited_english,cva_no_high_school_diploma,cva_female,cva_female_householder,cva_disability,cva_no_health_insurance,cva_living_in_group_quarters,cva_mobile_homes,cva_rent_burden,cva_renters,cva_median_income,cva_poverty,cva_households_without_vehicle_acce,cva_outdoor_workers,cva_unemployed,cva_foreign_born,cva_no_internet_subscription,cva_voter_turnout_rate,cva_sovi_score,cva_asthma,cva_cardiovascular_disease,cva_transit_access,pm25,pm25_percentile,tree_percent_w,urban_heat_idx,urban_heat_idx_percentile,dist_to_vacant_park_1,dist_to_vacant_park_3,dist_to_vacant_street_1,dist_to_vacant_street_3,land_surface_temp_c
34.01691522373401,-118.317665,3.3101843289172117,4.932044320533675,0.904304127445145,1.4118962467711045,2020,0.05265372679735285,0.26054163881279585,0.2495572196533708,0.3518629553141424,0.19939503412987478,0.6691024799336501,0.8237693267574744,1.4129231107085716,12235584,1847,2200.0,Mediterranean,0.25,0.0893,0.1607,0.968181818181818,0.579862700228833,0.008939974457216,0.896551724137931,0.472727272727273,0.145068394528438,0.407408947456431,1.39,71,C,0.263181818181818,0.209545454545455,Yes,1823.0,2675,0.0008,0.1798,0.0452,0.2215,0.4201,0.2633,0.1806,0.2666,0.6813,2.659017770227198,Diving,2.864656600722316,5156,22.4,18.6,16.0,7.2,17.8,57.7,18.1,13.8,7.0,0.9,0.9,60.4,33.3,56708,17.5,9.8,6.1,6.0,18.1,21.2,64.7,-1.38,70.7,5.8,100.0,11.96275337,0.238510911424904,4.1,2649.8,0.287714330659116,0.893580556487758,0.9108636671487069,0.046680150778088715,0.05116013399947411,
34.01691522373401,-118.31591882566889,3.469627666273775,4.902562213672156,0.7565892602782055,1.3533561643753007,2020,0.21394167720053328,0.35885999452337397,0.3299280023034124,0.4348458581467294,0.17235335910502822,0.7044912958524562,0.6661506151386903,1.4615830656112314,12235584,1483,1749.0,Mediterranean,0.25,0.0922,0.1578,0.982847341337907,0.41852487135506,0.029475982532751,0.595802919708029,0.373356203544883,0.144381533101045,0.422300519220755,2.77,73,D,0.217838765008576,0.155517438536306,Yes,1695.0,2675,0.0006,0.1795,0.0502,0.2107,0.3509,0.2784,0.1801,0.2609,0.6292,2.5005535836812327,Diving,2.705280953201233,4656,24.7,9.8,9.5,16.0,38.5,58.0,23.2,11.0,16.9,0.1,0.0,49.9,61.1,38420,21.8,19.6,5.0,6.7,38.9,32.6,54.4,1.48,85.3,9.9,100.0,11.98149623,0.228048780487805,4.1,3038.3,0.32672644329086,0.7479592470876614,0.7663953158920481,0.03521972408623878,0.04341442031375081,
34.01691522373401,-118.31417265133777,3.6292344117997803,4.874324398416564,0.6157256688996773,1.3014387753962167,2020,0.3752296262346782,0.41262285023173767,0.4543969954691237,0.46147955678423136,0.16114112197190905,0.750913027390613,0.5108269061546421,1.5119915051059125,12235584,1483,1749.0,Mediterranean,0.25,0.0922,0.1578,0.982847341337907,0.41852487135506,0.029475982532751,0.595802919708029,0.373356203544883,0.144381533101045,0.422300519220755,2.77,73,D,0.217838765008576,0.155517438536306,Yes,1695.0,2675,0.0006,0.1795,0.0502,0.2107,0.3509,0.2784,0.1801,0.2609,0.6292,2.3424754429635923,Diving,2.5461514635509244,4656,24.7,9.8,9.5,16.0,38.5,58.0,23.2,11.0,16.9,0.1,0.0,49.9,61.1,38420,21.8,19.6,5.0,6.7,38.9,32.6,54.4,1.48,85.3,9.9,100.0,11.98149623,0.228048780487805,4.1,3038.3,0.32672644329086,0.6102699422912923,0.627278325395526,0.04438079260500626,0.04966891886589455,
34.01691522373401,-118.31242647700665,3.7889839153434295,4.847388007818867,0.48768670957331023,1.2585733049462977,2020,0.3261216957192203,0.32612469058010224,0.3140046169169528,0.3296326328355949,0.15993311303687546,0.8034843293685431,0.3607746689569515,1.4822811745244266,12235584,1707,1689.0,Mediterranean,0.25,0.1246,0.1254,0.972764949674364,0.40793368857312,0.013414634146341,0.543875685557587,0.352279455298993,0.144381533101045,0.422300519220755,2.49,79,D,0.238010657193606,0.114268798105388,Yes,1235.0,2675,0.0013,0.2364,0.0636,0.2828,0.3754,0.3367,0.2377,0.3463,0.7121,2.1848671425703943,Diving,2.3873186691502366,4656,24.7,9.8,9.5,16.0,38.5,58.0,23.2,11.0,16.9,0.1,0.0,49.9,61.1,38420,21.8,19.6,5.0,6.7,38.9,32.6,54.4,1.48,85.3,9.9,100.0,11.98149623,0.228048780487805,4.1,3038.3,0.32672644329086,0.48728360578596136,0.5016050477198112,0.04637305875462304,0.05283622748706843,
34.01691522373401,-118.31068030267554,3.94885885124513,4.821813847463193,0.3854711284431752,1.2299254461695017,2020,0.16483439135421468,0.16483736234230875,0.15495035754328826,0.17558483404648242,0.1572873267855398,0.8555733533931043,0.2267142324949545,1.435900959321003,12235584,1707,1689.0,Mediterranean,0.25,0.1246,0.1254,0.972764949674364,0.40793368857312,0.013414634146341,0.543875685557587,0.352279455298993,0.144381533101045,0.422300519220755,2.49,79,D,0.238010657193606,0.114268798105388,Yes,1235.0,2675,0.0013,0.2364,0.0636,0.2828,0.3754,0.3367,0.2377,0.3463,0.7121,2.0278382367579786,Diving,2.228847883008708,4656,24.7,9.8,9.5,16.0,38.5,58.0,23.2,11.0,16.9,0.1,0.0,49.9,61.1,38420,21.8,19.6,5.0,6.7,38.9,32.6,54.4,1.48,85.3,9.9,100.0,11.98149623,0.228048780487805,4.1,3038.3,0.32672644329086,0.3930531329898694,0.40223489829150116,0.042300991132168,0.045802549328449765,
34.01691522373401,-118.30893412834442,4.108844577785747,4.79766608905605,0.33371708358492375,1.2250280375248608,2020,0.003547099761971223,0.0035500466409900534,0.021274832965080842,0.059551278841227046,0.1545848295290034,0.9076098948720878,0.15705754499940233,1.3060892955777657,12235584,1707,1689.0,Mediterranean,0.25,0.1246,0.1254,0.972764949674364,0.40793368857312,0.013414634146341,0.543875685557587,0.352279455298993,0.144381533101045,0.422300519220755,2.49,79,D,0.238010657193606,0.114268798105388,Yes,1235.0,2675,0.0013,0.2364,0.0636,0.2828,0.3754,0.3367,0.2377,0.3463,0.7121,1.871534571520196,Diving,2.0708249745294847,4656,24.7,9.8,9.5,16.0,38.5,58.0,23.2,11.0,16.9,0.1,0.0,49.9,61.1,38420,21.8,19.6,5.0,6.7,38.9,32.6,54.4,1.48,85.3,9.9,100.0,11.98149623,0.228048780487805,4.1,3038.3,0.32672644329086,0.3273114554583321,0.3368589114989704,0.05223845625224828,0.056081516822421656,46.87154541015627
34.01691522373401,-118.3071879540133,4.2689286387086876,4.775011982792541,0.3552120912139767,1.2532846476089936,2020,0.143952899334202,0.1531414966095953,0.14381361589135713,0.15641050688945624,0.15262094651471528,0.9600582827447143,0.22352080315617587,1.2211028673113546,12235584,977,914.0,Mediterranean,0.25,0.1283,0.1217,0.885120350109409,0.168490153172867,0.013937282229965,0.382753403933434,0.276805251641138,0.067048517520216,0.413429645437902,3.05,82,C,0.131291028446389,0.145514223194748,Yes,1003.0,2675,0.0005,0.1867,0.0509,0.2121,0.4447,0.2123,0.1872,0.263,0.657,1.7161543184351455,Diving,1.9133650603636585,5444,20.8,8.9,4.5,16.8,45.4,49.6,35.7,9.4,25.5,0.7,0.0,60.4,66.1,46767,24.6,12.7,5.3,5.5,44.6,24.5,55.0,-2.53,65.1,7.8,100.0,11.98149623,0.228048780487805,4.1,3345.7,0.35456976561271,0.29477637239296217,0.3081783251694706,0.04921056727080836,0.05813828915984565,
34.01691522373401,-118.30544177968218,4.429100371478634,4.753921579238327,0.4393331360868531,1.3131677355987428,2020,0.1435715890876001,0.20868878034264435,0.14681936565377685,0.1687538021638526,0.1502165602379213,1.0521878789464851,0.35676711481948803,1.158463292213421,12235584,977,914.0,Mediterranean,0.25,0.1283,0.1217,0.885120350109409,0.168490153172867,0.013937282229965,0.382753403933434,0.276805251641138,0.067048517520216,0.413429645437902,3.05,82,C,0.131291028446389,0.145514223194748,Yes,1003.0,2675,0.0005,0.1867,0.0509,0.2121,0.4447,0.2123,0.1872,0.263,0.657,1.5619730764260262,Diving,1.756625938381078,5444,20.8,8.9,4.5,16.8,45.4,49.6,35.7,9.4,25.5,0.7,0.0,60.4,66.1,46767,24.6,12.7,5.3,5.5,44.6,24.5,55.0,-2.53,65.1,7.8,100.0,11.98149623,0.228048780487805,4.1,3345.7,0.35456976561271,0.34450349816129233,0.3585193871802897,0.02462843098675662,0.027599149405575493,48.42354736328127
34.01691522373401,-118.30369560535107,4.589350596623897,4.734467457440836,0.5584630838422028,1.3969818022550484,2020,0.14304742069621038,0.21033200975086166,0.15855744235453684,0.1723742255164693,0.14960560188760233,1.097806400826946,0.5065873535098008,1.1014674757916427,12235584,2797,2593.0,Mediterranean,0.25,0.101,0.149,0.940609332819128,0.556800618238022,0.115444617784711,0.628768844221106,0.386039336675665,0.150749464668094,0.413429645437902,2.9,73,C,0.236405707674508,0.149633629001157,Yes,1695.0,2675,0.0011,0.17,0.0686,0.1954,0.4636,0.2142,0.1712,0.264,0.6778,1.40938440211635,Diving,1.6008295093031928,5444,20.8,8.9,4.5,16.8,45.4,49.6,35.7,9.4,25.5,0.7,0.0,60.4,66.1,46767,24.6,12.7,5.3,5.5,44.6,24.5,55.0,-2.53,65.1,7.8,100.0,11.98149623,0.228048780487805,4.1,3345.7,0.35456976561271,0.45000160048232213,0.462761717867872,0.08185786834592716,0.10059458410975351,49.21254882812502
34.01691522373401,-118.30194943101995,4.512928172444607,4.716724461682541,0.6948221818278603,1.4989849580094414,2020,0.14247832791958928,0.15611308110952504,0.14429473954358535,0.17327125023861198,0.14939311128660654,1.143989701244535,0.661819814576085,1.046448397681341,12235584,2797,2593.0,Mediterranean,0.25,0.101,0.149,0.940609332819128,0.556800618238022,0.115444617784711,0.628768844221106,0.386039336675665,0.150749464668094,0.413429645437902,2.9,73,C,0.236405707674508,0.149633629001157,Yes,1695.0,2675,0.0011,0.17,0.0686,0.1954,0.4636,0.2142,0.1712,0.264,0.6778,1.258967493292194,Diving,1.446297138534219,5444,20.8,8.9,4.5,16.8,45.4,49.6,35.7,9.4,25.5,0.7,0.0,60.4,66.1,46767,24.6,12.7,5.3,5.5,44.6,24.5,55.0,-2.53,65.1,7.8,100.0,11.98149623,0.228048780487805,4.1,3345.7,0.35456976561271,0.5816781328817047,0.5931171723758165,0.15050207002906782,0.169187905221064,48.7409606933594
34.01691522373401,-118.30020325668883,4.362227863418856,4.70076945517654,0.8165925672015498,1.5861838941541744,2020,0.0025176020676206377,0.048962731825525935,0.10655165926856584,0.12572059805715052,0.14918022559589056,1.1924927760774409,0.813669532654748,0.992475069325515,12235584,2797,2593.0,Mediterranean,0.25,0.101,0.149,0.940609332819128,0.556800618238022,0.115444617784711,0.628768844221106,0.386039336675665,0.150749464668094,0.413429645437902,2.9,73,C,0.236405707674508,0.149633629001157,Yes,1695.0,2675,0.0011,0.17,0.0686,0.1954,0.4636,0.2142,0.1712,0.264,0.6778,1.1116043182301583,Diving,1.2935102861353671,5444,20.8,8.9,4.5,16.8,45.4,49.6,35.7,9.4,25.5,0.7,0.0,60.4,66.1,46767,24.6,12.7,5.3,5.5,44.6,24.5,55.0,-2.53,65.1,7.8,100.0,11.98149623,0.228048780487805,4.1,3345.7,0.35456976561271,0.7254148397374861,0.7358343052525678,0.05493891088522446,0.06171878802383063,48.90426025390627
34.01691522373401,-118.29845708235771,4.212312842269617,4.686681105254366,0.9017548952206776,1.6623440856081295,2020,0.14144712987852345,0.1529959479687932,0.15332967623961863,0.17649046783753028,0.1480238656490111,1.1617641289846201,0.6557073108223729,0.9393458991072862,12235584,1468,1687.0,Mediterranean,0.25,0.1027,0.1473,0.981624184943687,0.831061055127445,0.057342657342657,0.641050583657588,0.390634262003557,0.19935691318328,0.534082702879521,2.37,70,C,0.326615293420273,0.064018968583284,Yes,1897.0,2675,0.0014,0.1522,0.0763,0.1733,0.429,0.1952,0.1536,0.2496,0.6237,0.9686895407986871,Diving,1.1432186953637844,3516,28.9,9.4,9.1,23.9,54.6,52.0,20.6,8.3,18.5,0.0,0.0,66.3,85.8,27608,35.7,25.8,7.8,11.7,43.1,36.2,50.6,3.55,75.3,8.7,100.0,11.99266542,0.224518613607189,4.1,3587.9,0.374390435740129,0.8752903282334996,0.8849532788911388,0.04926626913440209,0.050529717568593556,49.13186035156252
34.01691522373401,-118.2967109080266,4.063270029951208,4.652803834680761,1.0057454833898387,1.6977236632068267,2020,0.14106011444706265,0.20753129149054927,0.14246148037071166,0.1606114837477557,0.14737730365538398,1.1184836502222746,0.49987283051401754,0.8872732398674237,12235584,1468,1687.0,Mediterranean,0.25,0.1027,0.1473,0.981624184943687,0.831061055127445,0.057342657342657,0.641050583657588,0.390634262003557,0.19935691318328,0.534082702879521,2.37,70,C,0.326615293420273,0.064018968583284,Yes,1897.0,2675,0.0014,0.1522,0.0763,0.1733,0.429,0.1952,0.1536,0.2496,0.6237,0.8325172356719941,Diving,0.996640902282774,3516,28.9,9.4,9.1,23.9,54.6,52.0,20.6,8.3,18.5,0.0,0.0,66.3,85.8,27608,35.7,25.8,7.8,11.7,43.1,36.2,50.6,3.55,75.3,8.7,100.0,11.99266542,0.224518613607189,4.1,3587.9,0.374390435740129,0.8124238804194402,0.8169588435741556,0.05136190806425516,0.055855303698798986,48.93697509765627
34.01691522373401,-118.29496473369548,3.9151990368573233,4.542159407582669,1.1233475328973708,1.7386711908900987,2020,0.1407095233746895,0.20604499538473645,0.15917264820789404,0.20488366163307567,0.14685202942076192,1.0757091115276451,0.34902781563036245,0.8371869379261062,12235584,2545,2869.0,Mediterranean,0.25,0.0951,0.1549,0.989891948414082,0.61728825374695,0.128491620111732,0.979986197377502,0.494945974207041,0.191676040494938,0.533113760531744,1.13,69,C,0.346462181944929,0.148483792262112,Yes,1974.0,2675,0.0031,0.2142,0.0971,0.2265,0.5054,0.2135,0.2174,0.3236,0.7189,0.7069941471402119,Diving,0.8558452521204373,4671,32.9,8.9,13.3,24.3,52.8,55.3,22.1,9.4,22.4,1.1,0.0,66.4,90.1,28113,28.3,32.5,10.4,11.4,42.9,40.4,43.7,5.43,66.9,7.9,100.0,12.00727367,0.216302952503209,4.1,3928.8,0.401761837344659,0.6888092131715997,0.6900933645798588,0.017269097187380664,0.028021664059268994,45.8392272949219
34.01691522373401,-118.29321855936436,3.768214426913696,4.433282361670449,1.2507273875245897,1.783765439899801,2020,0.14042642158902874,0.15030102554543634,0.19904098661915937,0.19969070314022733,0.14638993438242148,1.0342370256057936,0.21399716281987688,0.792765032156079,12235584,2545,2869.0,Mediterranean,0.25,0.0951,0.1549,0.989891948414082,0.61728825374695,0.128491620111732,0.979986197377502,0.494945974207041,0.191676040494938,0.533113760531744,1.13,69,C,0.346462181944929,0.148483792262112,Yes,1974.0,2675,0.0031,0.2142,0.0971,0.2265,0.5054,0.2135,0.2174,0.3236,0.7189,0.5988545363520217,Diving,0.724462407100063,4671,32.9,8.9,13.3,24.3,52.8,55.3,22.1,9.4,22.4,1.1,0.0,66.4,90.1,28113,28.3,32.5,10.4,11.4,42.9,40.4,43.7,5.43,66.9,7.9,100.0,12.00727367,0.216302952503209,4.1,3928.8,0.401761837344659,0.5275955587308121,0.5349323669636162,0.07308743563507888,0.09939049489825029,48.7945495605469
34.01691522373401,-118.29147238503325,3.62244844595627,4.323728860514682,1.3851902150913376,1.8320587873181797,2020,0.006049533018973728,0.006049533018973728,0.10755658187114811,0.12585773736731715,0.1454478404924588,0.994173345872837,0.14763453370607452,0.6864334981424367,12235584,1397,1858.0,Mediterranean,0.3,0.121,0.179,0.971474703982777,0.33799784714747,0.160270880361174,0.510569105691057,0.33799784714747,0.191676040494938,0.533113760531744,-3.54,68,D,0.279332615715823,0.058665231431647,Yes,2045.0,2675,0.0022,0.2915,0.0335,0.316,0.2139,0.3787,0.2937,0.3495,0.5926,0.4920266266210146,Athletics (track & field),0.6088560193533437,4671,32.9,8.9,13.3,24.3,52.8,55.3,22.1,9.4,22.4,1.1,0.0,66.4,90.1,28113,28.3,32.5,10.4,11.4,42.9,40.4,43.7,5.43,66.9,7.9,100.0,12.00727367,0.216302952503209,4.1,3928.8,0.401761837344659,0.36644716661648474,0.3748073908876153,0.15910559934476137,0.16521829858435877,
