latitude,longitude,dist_to_ac_1,dist_to_ac_3,dist_to_hydro_1,dist_to_hydro_3,install_year_hydro_3,dist_to_busline_1,dist_to_busline_3,dist_to_busstop_1,dist_to_busstop_3,dist_to_metroline_1,dist_to_metroline_3,dist_to_metrostop_1,dist_to_metrostop_3,lashade_ua_pop,lashade_cbg_pop,lashade_acs_pop,lashade_biome,lashade_tc_goal,lashade_treecanopy,lashade_tc_gap,lashade_pctpoc,lashade_pctpov,lashade_unemplrate,lashade_dep_ratio,lashade_dep_perc,lashade_linguistic,lashade_health_nor,lashade_temp_diff,lashade_tes,lashade_holc_grade,lashade_child_perc,lashade_seniorperc,lashade_ej_disadva,lashade_rank,lashade_rankgrpsz,lashade_bld1200,lashade_veg1200,lashade_bld1500,lashade_veg1500,lashade_bld1800,lashade_veg1800,lashade_tot1200,lashade_tot1500,lashade_tot1800,dist_to_venue1,closest_venue_sport,dist_to_venue3,cva_population,cva_children,cva_older_adults,cva_older_adults_living_alone,cva_limited_english,cva_no_high_school_diploma,cva_female,cva_female_householder,cva_disability,cva_no_health_insurance,cva_living_in_group_quarters,cva_mobile_homes,cva_rent_burden,cva_renters,cva_median_income,cva_poverty,cva_households_without_vehicle_acce,cva_outdoor_workers,cva_unemployed,cva_foreign_born,cva_no_internet_subscription,cva_voter_turnout_rate,cva_sovi_score,cva_asthma,cva_cardiovascular_disease,cva_transit_access,pm25,pm25_percentile,tree_percent_w,urban_heat_idx,urban_heat_idx_percentile,dist_to_vacant_park_1,dist_to_vacant_park_3,dist_to_vacant_street_1,dist_to_vacant_street_3,land_surface_temp_c,heat_temp_severity,heat_uhi_intensity,heat_canopy_deficit,heat_air_quality_impact,heat_vegetation_deficit,HEAT_VULNERABILITY_INDEX,pop_density_score,pop_vulnerable_score,pop_olympic_proximity,pop_transit_access,POPULATION_IMPACT_INDEX,access_cooling_gap,access_hydration_gap,access_planting_opportunity,access_multimodal_transit,access_infrastructure_gap,ACCESSIBILITY_INDEX,equity_social_vulnerability,equity_economic_disadvantage,equity_environmental_justice,equity_health_vulnerability,equity_education_gap,equity_housing_burden,EQUITY_INDEX,coverage_existing_shade,coverage_spatial_isolation,coverage_priority_score,COVERAGE_EFFICIENCY_INDEX,interact_heat_population,interact_heat_equity,interact_population_access,interact_equity_access,REWARD_POTENTIAL_SCORE,priority_rank,priority_tier
34.00823141356229,-118.26877211872872,1.3163749043232198,2.0727317199629613,0.1913340795751432,0.8291790591550444,2021,0.3262719378584081,0.3262730115732836,0.3349933440819141,0.3469071005945813,1.5731379459558628,1.8567337696777155,1.7662308528363244,2.014782881741834,12235584,2015,2205.0,Mediterranean,0.3,0.1257,0.1743,0.997732426303855,0.659059790050205,0.027563395810364,0.755573248407643,0.430385487528345,0.057180414065067,0.50495605575756,2.6,68,D,0.384580498866213,0.045804988662132,Yes,2045.0,2675,0.0015,0.2007,0.0502,0.2319,0.2937,0.3212,0.2022,0.2821,0.615,1.50357543124715,Flag Football,1.7092527148977037,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.0320892251228234,0.0559550351849439,0.0054579148261679,0.0158287300969096,49.56256609379298,0.6523520955514241,0.5934617288394906,0.5690524193548387,0.3785771205976687,0.6441717791411042,0.5675230286969053,0.22545022086306488,0.5155555555555557,0.05023266698078153,0.005295371478444617,0.19913345371946167,0.24794622566521896,0.07098464499611314,0.9064030951785427,1.0000000000000002,0.23299606062138162,0.4916660052922513,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.6691247194613658,0.00047994025108799576,0.40166680777725466,0.3570904891632361,0.11301282076974391,0.3812149590301875,0.09790714971029713,0.3302604944408727,0.4548400965315675,552,Medium
34.00823141356229,-118.2670259443976,1.176438900394802,1.933281304185872,0.0935080028018355,0.6934198414235686,2021,0.1649681271110087,0.1649691042551637,0.1939793669279242,0.2062533410550938,1.6870035491977071,1.906228497047632,1.85042158124826,2.057634932708156,12235584,2015,2205.0,Mediterranean,0.3,0.1257,0.1743,0.997732426303855,0.659059790050205,0.027563395810364,0.755573248407643,0.430385487528345,0.057180414065067,0.50495605575756,2.6,68,D,0.384580498866213,0.045804988662132,Yes,2045.0,2675,0.0015,0.2007,0.0502,0.2319,0.2937,0.3212,0.2022,0.2821,0.615,1.6556507387613326,Flag Football,1.843720384324708,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.0632277208396512,0.0722556114425979,0.0020609362742454,0.010428214325351,49.2892449072397,0.6209651973044483,0.5934617288394906,0.5690524193548387,0.3785771205976687,0.6441717791411042,0.5612456490475102,0.22545022086306488,0.5155555555555557,0.04269807474072814,0.028139654648227395,0.20296087645189403,0.21699208891854893,0.026168175660411134,1.0,1.0000000000000002,0.16178810742610883,0.4809896744010138,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.6691247194613658,0.00047994026139042134,0.40166680778137565,0.3570904891680439,0.11391090883549479,0.3769983353781821,0.09762208588074091,0.32308901973853166,0.4517784721420903,592,Medium
34.00823141356229,-118.26527977006648,1.0426963565459069,1.797852442766155,0.1814317570091855,0.6212281390240466,2021,0.0036643047939118,0.0036651864359298,0.0934395267640566,0.1271285430300176,1.808101439890576,1.9581850180253817,1.9443709425719664,2.0829927295339146,12235584,2015,2205.0,Mediterranean,0.3,0.1257,0.1743,0.997732426303855,0.659059790050205,0.027563395810364,0.755573248407643,0.430385487528345,0.057180414065067,0.50495605575756,2.6,68,D,0.384580498866213,0.045804988662132,Yes,2045.0,2675,0.0015,0.2007,0.0502,0.2319,0.2937,0.3212,0.2022,0.2821,0.615,1.80932445227234,Flag Football,1.9818866047978327,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.2093403854840753,0.216283443917407,0.0248779865915323,0.0467833037098113,49.640357333375846,0.6612852695657905,0.5934617288394906,0.5690524193548387,0.3785771205976687,0.6441717791411042,0.5693096634997785,0.22545022086306488,0.5155555555555557,0.036303520199929155,0.08286309940172021,0.21504309900506746,0.1874079584951598,0.0664481538041188,0.2696986679519484,1.0000000000000002,0.13427343683180737,0.3315656434166069,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.6691247194613658,0.00047994026139042134,0.40166680778137565,0.3570904891680439,0.12242611433252451,0.38241507229209876,0.0713009034839163,0.22271833349406564,0.4273334259191828,818,Medium
34.00823141356229,-118.26353359573535,0.9178586522973992,1.6677104160659706,0.3303482065788735,0.5721076368186281,2021,0.1576383482671505,0.157638741872262,0.1706583234051279,0.2064774772915557,1.9365170191382344,2.018924140005971,1.9595421874040828,2.0653722200348383,12235584,2015,2205.0,Mediterranean,0.3,0.1257,0.1743,0.997732426303855,0.659059790050205,0.027563395810364,0.755573248407643,0.430385487528345,0.057180414065067,0.50495605575756,2.6,68,D,0.384580498866213,0.045804988662132,Yes,2045.0,2675,0.0015,0.2007,0.0502,0.2319,0.2937,0.3212,0.2022,0.2821,0.615,1.9642214467251704,Flag Football,2.123121721566799,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.301855069084613,0.3428365065986893,0.0824901985216341,0.0856956090342108,49.59587584589767,0.6561772282208898,0.5934617288394906,0.5690524193548387,0.3785771205976687,0.6441717791411042,0.5682880552307984,0.22545022086306488,0.5155555555555557,0.030821564287685586,0.03510335400627102,0.2017326736781443,0.1597935972159471,0.13467034686197782,0.04818022032199629,1.0000000000000002,0.1533168543795761,0.2991922037558995,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.6691247194613658,0.00047994025108799576,0.40166680777725466,0.3570904891632361,0.11464226880106189,0.3817288404835,0.060356843207333734,0.20097253843397858,0.4172246491741357,870,Medium-Low
34.00823141356229,-118.26178742140424,0.8060737729031252,1.544677915669588,0.4872177254381277,0.5305902238545611,2021,0.3189423337359104,0.3189426806585584,0.3186773960413642,0.3451421674314416,1.712760428210802,1.834477938699268,1.806347532438865,2.029710832799831,12235584,2015,2205.0,Mediterranean,0.3,0.1257,0.1743,0.997732426303855,0.659059790050205,0.027563395810364,0.755573248407643,0.430385487528345,0.057180414065067,0.50495605575756,2.6,68,D,0.384580498866213,0.045804988662132,Yes,2045.0,2675,0.0015,0.2007,0.0502,0.2319,0.2937,0.3212,0.2022,0.2821,0.615,2.1200736126734143,Flag Football,2.2669141670623723,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.4216325000908472,0.4876889487356617,0.0396576681371592,0.0436957966546067,49.45995160545853,0.640568338336573,0.5934617288394906,0.5690524193548387,0.3785771205976687,0.6441717791411042,0.5651662772539351,0.22545022086306488,0.5155555555555557,0.026077858459031635,0.0068132940080583085,0.19347423222142762,0.13506654809461885,0.20653603148872096,0.14545046921253488,1.0000000000000002,0.1896193603272322,0.33533448182462144,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.6691247194613658,0.00047994025108799576,0.40166680777725466,0.3570904891632361,0.10934511156914759,0.3796318886359532,0.06487858140838891,0.22524992693900756,0.4214519610306419,849,Medium
34.00823141356229,-118.26004124707312,0.7135032987344392,1.4313444426079878,0.4264117744434986,0.4996994208677444,2021,0.3276800396904383,0.3338395328365016,0.3382288686698341,0.3517611991444541,1.5514590511721216,1.7827259449899795,1.65469594686324,1.9238921206652728,12235584,1008,1025.0,Mediterranean,0.3,0.1451,0.1549,1.0,0.711219512195122,0.131115459882583,0.553030303030303,0.35609756097561,0.057180414065067,0.50495605575756,2.46,71,D,0.334634146341463,0.021463414634146,Yes,1823.0,2675,0.0021,0.243,0.0597,0.272,0.3504,0.3194,0.2451,0.3317,0.6698,2.276684797581633,Flag Football,2.4128478445303885,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.5625552014483229,0.6408302432782432,0.035212274334368,0.0425518175823518,49.178534419540185,0.6082517342315077,0.5934617288394906,0.4712701612903227,0.3785771205976687,0.5146916370681304,0.513250476405424,0.22545022086306488,0.5155555555555557,0.02193774369264781,0.00541994495653874,0.19209086626695177,0.11458976559633227,0.1786793686431498,0.16170561083324622,1.0000000000000002,0.1644609566773087,0.32388714035000743,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.5100993908303942,0.00047994026139042134,0.3062516106027927,0.2722769805648591,0.09859072862464358,0.34475915415163283,0.062215761362558714,0.21756055119460907,0.3947605601327091,974,Medium-Low
34.00823141356229,-118.25829507274202,0.648429329584615,1.3311218673135792,0.3326929004890452,0.4905371130412943,2021,0.1663756596706269,0.1776699734681992,0.2004276821783295,0.2076177609928167,1.3901599252973196,1.72290133086722,1.505053949274998,1.8244063731521656,12235584,1008,1025.0,Mediterranean,0.3,0.1451,0.1549,1.0,0.711219512195122,0.131115459882583,0.553030303030303,0.35609756097561,0.057180414065067,0.50495605575756,2.46,71,D,0.334634146341463,0.021463414634146,Yes,1823.0,2675,0.0021,0.243,0.0597,0.272,0.3504,0.3194,0.2451,0.3317,0.6698,2.4339084873367343,Flag Football,2.560583666270464,3081,38.2,5.7,10.2,25.4,62.1,48.6,26.1,10.5,21.1,0.0,1.3,69.3,72.7,30714,33.3,21.5,7.4,7.6,46.0,32.2,54.3,4.23,63.5,9.6,100.0,12.06807983,0.177086007702182,4.1,4784.2,0.467516123957842,0.7121795077938886,0.7953798149859761,0.0110152583612264,0.0170978805035305,49.07603208516322,0.5964808562408983,0.5934617288394906,0.4712701612903227,0.3785771205976687,0.5146916370681304,0.5108963008073022,0.22545022086306488,0.5155555555555557,0.01829621247251386,0.0278197997541779,0.1967804471613281,0.10019526751746305,0.13574450731277787,0.45116951110741454,1.0000000000000002,0.1087028026455699,0.35916241771664514,0.7300724637681161,0.2965616045845271,1.0,0.41779891304347816,0.9013062409288823,0.6845637583892616,0.6717171634523775,0.5100993908303942,0.00047994026139042134,0.3062516106027927,0.2722769805648591,0.10053440252592931,0.34317781399659364,0.07067614116182513,0.24125556044732283,0.40228175815019424,945,Medium-Low
34.00967871525758,-118.317665,3.283460663381998,4.659124972617239,0.9640059659018486,1.4398677836003857,2020,0.0523860091790712,0.0770283695292356,0.1124832481765209,0.1303697772563113,0.9916230976383894,1.1523329326882914,1.255021564266643,1.4538828772724806,12235584,1130,893.0,Mediterranean,0.3,0.0828,0.2172,0.93952967525196,0.376564277588168,0.00251256281407,0.542314335060449,0.351623740201568,0.145068394528438,0.407408947456431,0.57,65,C,0.218365061590145,0.133258678611422,Yes,2234.0,2675,0.0011,0.1629,0.0404,0.2109,0.3683,0.2866,0.164,0.2513,0.6537,2.635056151878664,Diving,2.8596335670222826,5156,22.4,18.6,16.0,7.2,17.8,57.7,18.1,13.8,7.0,0.9,0.9,60.4,33.3,56708,17.5,9.8,6.1,6.0,18.1,21.2,64.7,-1.38,70.7,5.8,100.0,11.96275337,0.238510911424904,4.1,2649.8,0.287714330659116,0.9182002358379956,0.9259469301949652,0.0442162516921397,0.0609693201813454,48.18050347368688,0.4936426322447369,0.11323853665121719,0.7852822580645162,0.09135196051872896,0.7119793348401678,0.43909894446387343,0.5779816513761469,0.47259259259259256,0.014247784758556988,0.06872637884804669,0.2833871018938358,0.6830697097506989,0.4249641466004169,0.11163621190033451,1.0000000000000002,0.7062256694277892,0.5851791475358479,0.2219202898550725,0.07020057306590255,1.0,0.34510869565217384,0.2583454281567489,0.3859060402684562,0.380246837833059,0.7678743186918883,0.00046788974484668344,0.4609117471130716,0.4097513185166022,0.12443497731625945,0.16696598512822186,0.1658322227088893,0.22251252041635125,0.4176244458464096,868,Medium-Low
34.00967871525758,-118.31591882566887,3.444154685089773,4.624544658680532,0.8270115116616511,1.4101206797854369,2020,0.1278760606932528,0.1278760606932528,0.2064031356869898,0.2177195277496763,0.9696495776754708,1.1866112128944917,1.1576786857565255,1.5241294069897249,12235584,1501,1132.0,Mediterranean,0.3,0.0908,0.2092,0.984098939929329,0.207597173144876,0.103693181818182,0.515394912985274,0.340106007067138,0.037886545156666,0.43317750912961,2.55,67,C,0.174028268551237,0.166077738515901,Yes,2120.0,2675,0.001,0.174,0.0497,0.2012,0.3266,0.2575,0.175,0.2509,0.5841,2.4750442979969627,Diving,2.699931146262022,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.7752876351879685,0.7831584796053715,0.0202093618821724,0.0275134899047104,48.4669128417969,0.5265325146838249,0.1632992845250416,0.7449596774193548,0.07308447539600849,0.7432999677106877,0.4502351839469835,0.5676180767923887,0.4488888888888889,0.01741683973473867,0.028571927220445333,0.2656239331591155,0.7186155634457871,0.36220370521172307,0.2829035336899116,1.0000000000000002,0.7283375227807817,0.6184120650256408,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.7691567810195574,0.00046788974484668344,0.4616812245096731,0.4104352984246924,0.1195932404066156,0.24008256984577364,0.1642650450251614,0.3297608962796437,0.446188201586964,659,Medium
34.00967871525758,-118.31417265133776,3.604902758491277,4.591069617896019,0.7004444515442347,1.3879316435324762,2020,0.1292882294924634,0.1292882294924634,0.1159135602535395,0.2127615521797303,0.963750353932513,1.231372316305262,1.0758215066451584,1.6003821186288472,12235584,1501,1132.0,Mediterranean,0.3,0.0908,0.2092,0.984098939929329,0.207597173144876,0.103693181818182,0.515394912985274,0.340106007067138,0.037886545156666,0.43317750912961,2.55,67,C,0.174028268551237,0.166077738515901,Yes,2120.0,2675,0.001,0.174,0.0497,0.2012,0.3266,0.2575,0.175,0.2509,0.5841,2.315211069974584,Diving,2.5404325799410667,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.6411586796125747,0.6490985125624252,0.0225344426845751,0.0300786430663349,48.16741333007815,0.49213942273995315,0.1632992845250416,0.7449596774193548,0.07308447539600849,0.7432999677106877,0.4433565655582091,0.5676180767923887,0.4488888888888889,0.021001564724888927,0.06766446868841688,0.2762932497736459,0.7541733734885779,0.30422030287405666,0.2586512664165469,1.0000000000000002,0.7177518023402563,0.6069593490238876,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.7691567810195574,0.00046788974484668344,0.4616812245096731,0.4104352984246924,0.12249642630656009,0.23641462820405645,0.1676987710223065,0.3236538713570013,0.4445014020236136,679,Medium
34.00967871525758,-118.31242647700664,3.7656979615618855,4.558769406693272,0.5910420206604241,1.3757878594979804,2020,0.129944923828445,0.129944923828445,0.1905399109561098,0.2394610106601458,0.962624558547912,1.278423585178693,1.0132102698578886,1.6836974251232002,12235584,1501,1132.0,Mediterranean,0.3,0.0908,0.2092,0.984098939929329,0.207597173144876,0.103693181818182,0.515394912985274,0.340106007067138,0.037886545156666,0.43317750912961,2.55,67,C,0.174028268551237,0.166077738515901,Yes,2120.0,2675,0.001,0.174,0.0497,0.2012,0.3266,0.2575,0.175,0.2509,0.5841,2.155596202501872,Diving,2.381179493146788,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.5226205876584482,0.5304268744738704,0.022278353918884,0.0317315996517338,48.39046630859377,0.5177537603207316,0.1632992845250416,0.7449596774193548,0.07308447539600849,0.7432999677106877,0.44847943307436483,0.5676180767923887,0.4488888888888889,0.02508838429385031,0.0341889651468538,0.2689460787804955,0.7897416087127468,0.25410042839194547,0.26540387297794776,1.0000000000000002,0.7414427501135015,0.6101377320392283,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.7691567810195574,0.00046788973454425786,0.4616812245055521,0.41043529841988463,0.12061678493905008,0.2391463365247525,0.16409415054797513,0.3253487063887455,0.4448371461327601,678,Medium
34.00967871525758,-118.31068030267554,3.926534504251408,4.52771784614271,0.509973295303077,1.3777492394578723,2020,0.1300507875470679,0.1300507875470679,0.1878063815301285,0.2099124628483821,0.9598006603195434,1.3256025669524385,0.9735652776512608,1.6843173429216869,12235584,1501,1132.0,Mediterranean,0.3,0.0908,0.2092,0.984098939929329,0.207597173144876,0.103693181818182,0.515394912985274,0.340106007067138,0.037886545156666,0.43317750912961,2.55,67,C,0.174028268551237,0.166077738515901,Yes,2120.0,2675,0.001,0.174,0.0497,0.2012,0.3266,0.2575,0.175,0.2509,0.5841,1.9962520748573067,Diving,2.222225633803708,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.4326827890311437,0.4394932827872852,0.0242949386862552,0.0365149449851318,47.05251464843752,0.3641097887491771,0.1632992845250416,0.7449596774193548,0.07308447539600849,0.7432999677106877,0.4177506387600539,0.5676180767923887,0.4488888888888889,0.029789054370022265,0.03543954261325185,0.270433890666138,0.8253189883470817,0.21696090318660335,0.24879744919820637,1.0000000000000002,0.7559248005332376,0.6094004282530259,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.7691567810195574,0.00046788973454425786,0.4616812245055521,0.41043529841988463,0.11297393056814573,0.22276057155061696,0.16480252878607646,0.32495554789278636,0.435843000052637,754,Medium
34.00967871525758,-118.30893412834442,4.087407506466507,4.497992824695913,0.472068538385226,1.399138439600302,2020,0.0025983629159389,0.0454112093726272,0.1227795875883205,0.141998208357999,0.9572073982669798,1.3736440501652438,0.9597368446044016,1.6841967999906533,12235584,1501,1132.0,Mediterranean,0.3,0.0908,0.2092,0.984098939929329,0.207597173144876,0.103693181818182,0.515394912985274,0.340106007067138,0.037886545156666,0.43317750912961,2.55,67,C,0.174028268551237,0.166077738515901,Yes,2120.0,2675,0.001,0.174,0.0497,0.2012,0.3266,0.2575,0.175,0.2509,0.5841,1.837249132024336,Diving,2.0636416133352444,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.3805517102390142,0.3849749766911953,0.0196535340731772,0.0364347641418461,49.9287048339844,0.694397717874315,0.1632992845250416,0.7449596774193548,0.07308447539600849,0.7432999677106877,0.48380822458508155,0.5676180767923887,0.4488888888888889,0.03525046397517676,0.06419537434635544,0.2789882010007025,0.8609044329047296,0.19959582597899297,0.304897884430145,1.0000000000000002,0.7668174957567464,0.6264431278141229,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.7691567810195574,0.00046788974484668344,0.4616812245096731,0.4104352984246924,0.13497678620633574,0.25798499542537984,0.17477024125811527,0.3340433652238713,0.4612073932964866,485,Medium
34.00967871525758,-118.3071879540133,4.24831282627092,4.469676025923442,0.4875023068967892,1.4437110610822703,2020,0.1305099778487694,0.1305099778487694,0.1707019225700598,0.2090538187227731,0.9552567127833032,1.4240430194462288,0.972826517978334,1.6331461059637646,12235584,1670,1923.0,Mediterranean,0.3,0.0948,0.2052,0.99219968798752,0.314092563702548,0.015345268542199,0.352320675105485,0.260530421216849,0.037886545156666,0.43317750912961,2.53,69,C,0.102444097763911,0.158086323452938,Yes,1974.0,2675,0.0011,0.1665,0.0485,0.1918,0.4303,0.2133,0.1676,0.2402,0.6435,1.6786843266887888,Diving,1.9055220477972616,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.3651191420035803,0.3710626475046181,0.0354188305113852,0.0406210986376688,49.037115151505375,0.5920118216512034,0.1632992845250416,0.7247983870967742,0.07308447539600849,0.7736519212140781,0.4653691779766212,0.5676180767923887,0.4488888888888889,0.041669222141321315,0.04097391952085629,0.2747875268358638,0.8964970261807267,0.20666640507249623,0.17114514569690178,1.0000000000000002,0.8089774913596681,0.6166572136619586,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.8034626482847066,0.00046788974484668344,0.4822647448687626,0.42873176096610527,0.1278776454818347,0.2481525925988019,0.16944971064766445,0.32882514261109036,0.45449797419644716,554,Medium
34.00967871525758,-118.30544177968218,4.3036795222196655,4.44285256299223,0.5518171298609049,1.510270109093628,2020,0.1307560898023869,0.1307618012766744,0.1310705636676043,0.2050349435040321,0.952766960392139,1.4734527828724613,1.011790106402406,1.5539224876502225,12235584,1670,1923.0,Mediterranean,0.3,0.0948,0.2052,0.99219968798752,0.314092563702548,0.015345268542199,0.352320675105485,0.260530421216849,0.037886545156666,0.43317750912961,2.53,69,C,0.102444097763911,0.158086323452938,Yes,1974.0,2675,0.0011,0.1665,0.0485,0.1918,0.4303,0.2133,0.1676,0.2402,0.6435,1.5206947205722217,Diving,1.747996637193869,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.4074976043806493,0.4230661270503277,0.0165934461724734,0.0282328640606649,49.59722290039065,0.6563319175182585,0.1632992845250416,0.7247983870967742,0.07308447539600849,0.7736519212140781,0.4782331971500322,0.5676180767923887,0.4488888888888889,0.04931386126417648,0.058477757639692145,0.28107464614628663,0.9087442551246476,0.23613056622741707,0.3477350817140046,1.0000000000000002,0.8240265102431859,0.6633272826618511,0.6132246376811594,0.08595988538681948,1.0,0.7201086956521737,0.3875181422351233,0.39261744966442946,0.5332381351032843,0.8034626482847066,0.00046788973454425786,0.4822647448646416,0.4287317609612975,0.13441922666435263,0.2550121781927645,0.18644448125335766,0.35371140316973465,0.469262973575574,407,Medium-High
34.00967871525758,-118.30369560535108,4.225903074356211,4.417610504481376,0.6506762955942158,1.580462965336666,2020,0.131031184412054,0.131031184412054,0.1552489270447792,0.2006214519700201,0.952297323042,1.5235432098397268,1.0738147730700438,1.4852233188500124,12235584,1153,1388.0,Mediterranean,0.25,0.1022,0.1478,0.985590778097983,0.35806916426513,0.122788761706556,0.241502683363148,0.194524495677233,0.065019505851756,0.475944652940544,1.96,76,C,0.079250720461095,0.115273775216138,Yes,1459.0,2675,0.0015,0.179,0.0572,0.2031,0.4833,0.2145,0.1804,0.2603,0.6978,1.3634802773734995,Diving,1.5912479475661427,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.5008303534994696,0.521844193517431,0.0299143755781056,0.0413326980452791,48.13234863281252,0.4881127605590372,0.2676281330153444,0.43548387096774194,0.13467904011596232,0.7371649983855344,0.41261376060872407,0.9384981311586816,0.47111111111111115,0.058559414815023365,0.045854774675545766,0.3785058579400905,0.8915399421869482,0.28142031836484405,0.19798882245878227,1.0000000000000002,0.8325353610223278,0.6406968888065805,0.6875,0.17191977077363896,1.0,0.5896739130434783,0.5239477503628447,0.3859060402684562,0.5598245790747364,0.7390189163193331,0.00046788973454425786,0.44359850568541753,0.394361770579765,0.1561767254570922,0.230991324853223,0.24250752557728153,0.3586778660906371,0.4699598343481429,401,Medium-High
