latitude,longitude,dist_to_ac_1,dist_to_ac_3,dist_to_hydro_1,dist_to_hydro_3,install_year_hydro_3,dist_to_busline_1,dist_to_busline_3,dist_to_busstop_1,dist_to_busstop_3,dist_to_metroline_1,dist_to_metroline_3,dist_to_metrostop_1,dist_to_metrostop_3,lashade_ua_pop,lashade_cbg_pop,lashade_acs_pop,lashade_biome,lashade_tc_goal,lashade_treecanopy,lashade_tc_gap,lashade_pctpoc,lashade_pctpov,lashade_unemplrate,lashade_dep_ratio,lashade_dep_perc,lashade_linguistic,lashade_health_nor,lashade_temp_diff,lashade_tes,lashade_holc_grade,lashade_child_perc,lashade_seniorperc,lashade_ej_disadva,lashade_rank,lashade_rankgrpsz,lashade_bld1200,lashade_veg1200,lashade_bld1500,lashade_veg1500,lashade_bld1800,lashade_veg1800,lashade_tot1200,lashade_tot1500,lashade_tot1800,dist_to_venue1,closest_venue_sport,dist_to_venue3,cva_population,cva_children,cva_older_adults,cva_older_adults_living_alone,cva_limited_english,cva_no_high_school_diploma,cva_female,cva_female_householder,cva_disability,cva_no_health_insurance,cva_living_in_group_quarters,cva_mobile_homes,cva_rent_burden,cva_renters,cva_median_income,cva_poverty,cva_households_without_vehicle_acce,cva_outdoor_workers,cva_unemployed,cva_foreign_born,cva_no_internet_subscription,cva_voter_turnout_rate,cva_sovi_score,cva_asthma,cva_cardiovascular_disease,cva_transit_access,pm25,pm25_percentile,tree_percent_w,urban_heat_idx,urban_heat_idx_percentile,dist_to_vacant_park_1,dist_to_vacant_park_3,dist_to_vacant_street_1,dist_to_vacant_street_3,land_surface_temp_c
34.006784111867006,-118.31068030267554,3.963352646337212,4.440676540257784,0.8157712992096403,1.554418332908554,2020,0.1638573028161966,0.2225363485142365,0.1653605719524823,0.2304345816078694,1.280845640056241,1.5046346205251364,1.2912076656275977,1.8218088257156968,12235584,1554,2099.0,Mediterranean,0.3,0.0744,0.2256,1.0,0.473005255613951,0.152317880794702,0.646274509803922,0.392567889471177,0.037886545156666,0.43317750912961,3.32,60,C,0.292996665078609,0.099571224392568,Yes,2471.0,2675,0.0007,0.1328,0.0528,0.156,0.3367,0.2293,0.1335,0.2087,0.5661,2.0724372918746488,Diving,2.2999723068276254,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.7357098018966002,0.736011621556156,0.0505011341866533,0.0523265632620877,48.2193542480469
34.006784111867006,-118.30893412834442,4.122794544434065,4.408188906938929,0.7926269567300074,1.579673574591405,2020,0.0025502690683265,0.1149722172243908,0.0430441747458136,0.1362018753723588,1.2782747440897528,1.554773275662425,1.2808129409184046,1.8285441385569656,12235584,1554,2099.0,Mediterranean,0.3,0.0744,0.2256,1.0,0.473005255613951,0.152317880794702,0.646274509803922,0.392567889471177,0.037886545156666,0.43317750912961,3.32,60,C,0.292996665078609,0.099571224392568,Yes,2471.0,2675,0.0007,0.1328,0.0528,0.156,0.3367,0.2293,0.1335,0.2087,0.5661,1.919749377615462,Diving,2.1472045349567264,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.6953426433320077,0.6981608637206183,0.0083137614700674,0.0364935298683171,47.8951354980469
34.006784111867006,-118.3071879540133,4.115995011983313,4.377121209332171,0.801915076152147,1.5973408111743106,2020,0.1587086654168581,0.2190274306833135,0.1500148836185285,0.2214455109567663,1.2763109757464095,1.605484886974228,1.2906507161951746,1.8437470057516536,12235584,1670,1923.0,Mediterranean,0.3,0.0948,0.2052,0.99219968798752,0.314092563702548,0.015345268542199,0.352320675105485,0.260530421216849,0.037886545156666,0.43317750912961,2.53,69,C,0.102444097763911,0.158086323452938,Yes,1974.0,2675,0.0011,0.1665,0.0485,0.1918,0.4303,0.2133,0.1676,0.2402,0.6435,1.768591374900619,Diving,1.9958061077952252,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.6859171480654072,0.6904963628688215,0.035169255831335,0.0401191455127032,48.119340608506484
34.006784111867006,-118.30544177968218,4.028142631065356,4.347563336429481,0.8425637679620084,1.633110747905369,2020,0.3200157819017649,0.3265418899819214,0.3085383006896334,0.330048187511528,1.2737868591767645,1.656586300465219,1.3202687910182425,1.7821570083544198,12235584,1670,1923.0,Mediterranean,0.3,0.0948,0.2052,0.99219968798752,0.314092563702548,0.015345268542199,0.352320675105485,0.260530421216849,0.037886545156666,0.43317750912961,2.53,69,C,0.102444097763911,0.158086323452938,Yes,1974.0,2675,0.0011,0.1665,0.0485,0.1918,0.4303,0.2133,0.1676,0.2402,0.6435,1.6193917575664614,Diving,1.8461231600673145,5095,26.2,13.2,11.1,9.7,26.7,52.4,26.4,11.9,16.6,0.1,0.0,60.6,50.9,46472,18.6,8.4,6.3,3.7,36.2,21.8,60.6,2.94,109.0,13.1,100.0,11.95605462,0.241976893453145,4.1,2872.3,0.310366525090451,0.7093840671552392,0.7198218166142745,0.0255111788824311,0.0421593488219134,48.87737426757815
34.006784111867006,-118.30369560535108,3.944934716428404,4.319609807930793,0.9103819163861864,1.685368951745006,2020,0.325278812981718,0.3300384684743186,0.3229652881003003,0.331111317013342,1.273373746638755,1.709151068390406,1.36838335914084,1.7178291737953948,12235584,1101,1006.0,Mediterranean,0.3,0.0868,0.2132,0.970178926441352,0.433399602385686,0.077389984825493,0.21351025331725,0.175944333996024,0.065019505851756,0.475944652940544,2.66,66,C,0.124254473161034,0.05168986083499,Yes,2185.0,2675,0.0009,0.1432,0.0519,0.1628,0.4402,0.1769,0.1442,0.2147,0.6171,1.472745841040051,Diving,1.6986233888079991,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.766815086426372,0.7819983199008845,0.0228282699208634,0.0319212131326618,48.72564086914065
34.006784111867006,-118.30194943101996,3.8666711162046967,4.293358995094707,0.9998561802220676,1.7519784862782002,2020,0.1639752543153824,0.2227261025269462,0.1705889699887218,0.236069975720041,1.2731617885104225,1.761409105804331,1.433132681324671,1.6634637874213898,12235584,1153,1388.0,Mediterranean,0.25,0.1022,0.1478,0.985590778097983,0.35806916426513,0.122788761706556,0.241502683363148,0.194524495677233,0.065019505851756,0.475944652940544,1.96,76,C,0.079250720461095,0.115273775216138,Yes,1459.0,2675,0.0015,0.179,0.0572,0.2031,0.4833,0.2145,0.1804,0.2603,0.6978,1.3294989262851131,Diving,1.5539506961061331,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.8240490933463387,0.8375895504838758,0.0524472973470339,0.0587383758437202,48.6668450255578
34.006784111867006,-118.30020325668885,3.7936578480949295,4.268912146948291,1.105741898170148,1.830814387996564,2020,0.0026716664786118,0.1153696584689399,0.0479919957591596,0.1491956241080799,1.2729166969671093,1.8138633574996827,1.5021680391338188,1.619251798297441,12235584,1153,1388.0,Mediterranean,0.25,0.1022,0.1478,0.985590778097983,0.35806916426513,0.122788761706556,0.241502683363148,0.194524495677233,0.065019505851756,0.475944652940544,1.96,76,C,0.079250720461095,0.115273775216138,Yes,1459.0,2675,0.0015,0.179,0.0572,0.2031,0.4833,0.2145,0.1804,0.2603,0.6978,1.1908782106753302,Diving,1.4130087875485755,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.7590360868390486,0.7655271879448674,0.0101729567631696,0.0220566364500965,48.19252929687502
34.006784111867006,-118.29845708235771,3.726203558529702,4.181482225954342,1.2237865526067284,1.9152429292000364,2020,0.1586206559741751,0.2194771905904488,0.1550926687287027,0.2318522369043035,1.271788583653852,1.86582961356984,1.4228054035410431,1.585534821691609,12235584,991,811.0,Mediterranean,0.3,0.0932,0.2068,0.995067817509248,0.261405672009864,0.120879120879121,0.349417637271215,0.258939580764488,0.107124810510359,0.475944652940544,1.37,66,C,0.109741060419235,0.149198520345253,Yes,2185.0,2675,0.0007,0.1518,0.0486,0.1708,0.4135,0.1864,0.1525,0.2194,0.5995,1.0587024442258548,Diving,1.277089346810374,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.7093317639434976,0.7181115888075391,0.0459702060259174,0.0516782398166812,48.81853637695315
34.006784111867006,-118.2967109080266,3.664615231455167,4.055946902666041,1.350806249600666,1.9878412795454592,2020,0.3199244371581584,0.3272152923117229,0.3128001887935762,0.3313361489025945,1.2711460650086692,1.918336726125473,1.358040719193872,1.562845170172757,12235584,991,811.0,Mediterranean,0.3,0.0932,0.2068,0.995067817509248,0.261405672009864,0.120879120879121,0.349417637271215,0.258939580764488,0.107124810510359,0.475944652940544,1.37,66,C,0.109741060419235,0.149198520345253,Yes,2185.0,2675,0.0007,0.1518,0.0486,0.1708,0.4135,0.1864,0.1525,0.2194,0.5995,0.935706820173968,Diving,1.1480646723823495,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.69301270764805,0.6949035231412072,0.0175126060650891,0.0255977106897557,48.68905029296877
34.006784111867006,-118.29496473369548,3.609193174876317,3.932649877067784,1.4844989518816618,2.0369963745627584,2020,0.3165528829897584,0.3165528829897584,0.3115269581894339,0.3268475821770019,1.2706090079157055,1.970867130719191,1.3100408214144617,1.5518830564043091,12235584,1541,1506.0,Mediterranean,0.25,0.0666,0.1834,0.99003984063745,0.412250516173434,0.046728971962617,0.518145161290323,0.341301460823373,0.407834101382488,0.475944652940544,2.66,65,C,0.258300132802125,0.083001328021248,Yes,2234.0,2675,0.001,0.1229,0.0615,0.1356,0.4241,0.1437,0.1239,0.1971,0.5678,0.8260024675913586,Diving,1.0286570967377833,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.7024044721334881,0.7085538817575953,0.0076108223209454,0.0107768423534433,48.87099609375002
34.006784111867006,-118.29321855936436,3.450827509546867,3.811707463158112,1.6232166733851905,2.0537739478786485,2020,0.1552457665044845,0.1552457665044845,0.1598889837267864,0.2267582947128845,1.270147756471333,2.023160535395062,1.2806921147313894,1.5534323787030828,12235584,1196,1362.0,Mediterranean,0.3,0.096,0.204,0.957415565345081,0.745227606461087,0.082661290322581,0.873452544704264,0.466226138032305,0.407834101382488,0.475944652940544,0.37,57,C,0.286343612334802,0.179882525697504,Yes,2554.0,2675,0.0021,0.1575,0.064,0.1713,0.3594,0.175,0.1597,0.2354,0.5344,0.7355605582879915,Diving,0.9227426062628956,7278,29.3,11.6,8.3,20.4,36.1,54.1,30.0,8.5,16.0,2.0,0.0,60.4,71.3,41416,24.6,17.4,12.1,8.9,35.3,35.3,51.7,3.76,92.7,10.8,100.0,11.97864156,0.229396662387677,4.1,3336.0,0.353783231083845,0.6647052106351173,0.6704496774299823,0.0349833394121075,0.0357403783676566,47.79311523437502
34.006784111867006,-118.29147238503325,3.291014331040073,3.693232932485626,1.7657755281183902,2.0749870184331267,2020,0.0060613499919612,0.0060613499919612,0.0458331005128645,0.1450264162951801,1.2691838817744974,2.032888706176061,1.2712869903763129,1.5682308091898918,12235584,836,678.0,Mediterranean,0.3,0.1016,0.1984,0.997050147492625,0.789085545722714,0.065527065527065,0.234972677595628,0.190265486725664,0.156441717791411,0.567128964324753,0.79,63,C,0.140117994100295,0.050147492625369,Yes,2338.0,2675,0.0009,0.1867,0.081,0.2071,0.4343,0.2283,0.1876,0.2881,0.6626,0.6722016279991659,Diving,0.8354733221005123,3955,31.5,7.5,11.4,26.0,53.0,52.0,24.3,7.7,24.6,0.7,2.0,66.2,91.0,31099,41.6,37.7,17.0,13.1,46.3,39.1,51.8,6.33,92.3,10.6,100.0,11.97864156,0.229396662387677,4.1,3673.1,0.381469246499921,0.5712658035843173,0.5784453007159893,0.0203800949288214,0.0509899677577826,48.70363769531252
34.006784111867006,-118.28972621070211,3.1313547613736263,3.5773350033620175,1.911316216333335,2.1000091461799575,2020,0.1673684664879708,0.1673684664879708,0.1598313999236101,0.2344912279630535,1.2671254655508684,2.003399783444553,1.2822643687136837,1.5383778465925,12235584,1622,1764.0,Mediterranean,0.3,0.1442,0.1558,0.996031746031746,0.509070294784581,0.132642487046632,0.494915254237288,0.331065759637188,0.156441717791411,0.567128964324753,0.86,71,C,0.281179138321995,0.049886621315193,Yes,1823.0,2675,0.0006,0.2602,0.0711,0.2845,0.3623,0.3305,0.2608,0.3556,0.6928,0.6439698423204282,Diving,0.7727328155957345,3955,31.5,7.5,11.4,26.0,53.0,52.0,24.3,7.7,24.6,0.7,2.0,66.2,91.0,31099,41.6,37.7,17.0,13.1,46.3,39.1,51.8,6.33,92.3,10.6,100.0,11.97864156,0.229396662387677,4.1,3673.1,0.381469246499921,0.5127313573381265,0.5206524805307962,0.0180269753102333,0.0291370714487029,48.86602172851565
34.006784111867006,-118.287980036371,2.9718735579323248,3.4641164956788466,1.9425623568344133,2.128309292528717,2020,0.3286755829719361,0.3286755829719361,0.3178540595445326,0.3326473191329611,1.266143745881377,1.976249122771898,1.2861191953273416,1.5097259985359326,12235584,1622,1764.0,Mediterranean,0.3,0.1442,0.1558,0.996031746031746,0.509070294784581,0.132642487046632,0.494915254237288,0.331065759637188,0.156441717791411,0.567128964324753,0.86,71,C,0.281179138321995,0.049886621315193,Yes,1823.0,2675,0.0006,0.2602,0.0711,0.2845,0.3623,0.3305,0.2608,0.3556,0.6928,0.6554202638932894,Diving,0.7395957990167646,3955,31.5,7.5,11.4,26.0,53.0,52.0,24.3,7.7,24.6,0.7,2.0,66.2,91.0,31099,41.6,37.7,17.0,13.1,46.3,39.1,51.8,6.33,92.3,10.6,100.0,11.97864156,0.229396662387677,4.1,3673.1,0.381469246499921,0.5014773139685409,0.5095118705542093,0.0398401620446096,0.0443699163032523,48.55758056640627
