latitude,longitude,dist_to_ac_1,dist_to_ac_3,dist_to_hydro_1,dist_to_hydro_3,install_year_hydro_3,dist_to_busline_1,dist_to_busline_3,dist_to_busstop_1,dist_to_busstop_3,dist_to_metroline_1,dist_to_metroline_3,dist_to_metrostop_1,dist_to_metrostop_3,lashade_ua_pop,lashade_cbg_pop,lashade_acs_pop,lashade_biome,lashade_tc_goal,lashade_treecanopy,lashade_tc_gap,lashade_pctpoc,lashade_pctpov,lashade_unemplrate,lashade_dep_ratio,lashade_dep_perc,lashade_linguistic,lashade_health_nor,lashade_temp_diff,lashade_tes,lashade_holc_grade,lashade_child_perc,lashade_seniorperc,lashade_ej_disadva,lashade_rank,lashade_rankgrpsz,lashade_bld1200,lashade_veg1200,lashade_bld1500,lashade_veg1500,lashade_bld1800,lashade_veg1800,lashade_tot1200,lashade_tot1500,lashade_tot1800,dist_to_venue1,closest_venue_sport,dist_to_venue3,cva_population,cva_children,cva_older_adults,cva_older_adults_living_alone,cva_limited_english,cva_no_high_school_diploma,cva_female,cva_female_householder,cva_disability,cva_no_health_insurance,cva_living_in_group_quarters,cva_mobile_homes,cva_rent_burden,cva_renters,cva_median_income,cva_poverty,cva_households_without_vehicle_acce,cva_outdoor_workers,cva_unemployed,cva_foreign_born,cva_no_internet_subscription,cva_voter_turnout_rate,cva_sovi_score,cva_asthma,cva_cardiovascular_disease,cva_transit_access,pm25,pm25_percentile,tree_percent_w,urban_heat_idx,urban_heat_idx_percentile,dist_to_vacant_park_1,dist_to_vacant_park_3,dist_to_vacant_street_1,dist_to_vacant_street_3
34.02564288143995,-118.00421613706943,18.54569419232031,19.334534018169084,18.13021051421146,18.646502159768204,2021,4.180357048249214,4.595632024764992,3.1359942462423644,3.4160910710248307,11.844383095653116,12.488875714911728,11.925852249294108,12.485398866727513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.124047541980834,Shooting (Shotgun),13.531815252125037,6468.0,21.4,18.8,7.6,16.9,14.8,50.5,12.0,11.1,6.5,0.3,23.8,83.1,4.5,86991.0,8.1,3.3,4.3,7.9,32.8,12.4,70.8,-1.2,46.5,9.9,0.0,12.0075054,0.21617458279846,8.6,13356.3,0.800377536573856,15.756313537580695,16.590899081778304,15.449958761739746,15.456622779897799
34.02564288143995,-117.97794436309914,20.908149501804186,21.614489692376576,20.530474231411922,21.04871927608993,2021,6.136308284159312,6.505228398621985,5.5371271723514965,5.773990628592075,11.84512884019852,13.29692762184021,11.892791001375876,12.087264892050152,12235584.0,623.0,629.0,Mediterranean,0.3,0.0473,0.2527,0.925278219395866,0.486842105263158,0.078488372093023,0.553086419753086,0.356120826709062,0.0,0.351371719029813,8.14,59.0,,0.297297297297297,0.058823529411765,Yes,4.0,5.0,0.0012,0.1708,0.0272,0.1926,0.1627,0.2773,0.172,0.2198,0.4398,8.497074970809736,Shooting (Shotgun),14.590386222543316,2004.0,25.7,9.8,4.4,12.9,25.9,47.5,21.3,10.1,19.7,1.0,8.8,65.9,37.7,65600.0,15.3,2.6,4.1,3.7,37.5,16.7,61.0,-2.59,43.1,8.1,2.8,12.12906702,0.139281129653402,0.0,17095.9,0.849142677363536,18.0245250149701,18.802138231142404,17.76066731194519,17.766273397288487
34.02564288143995,-117.95167258912885,23.283636487577095,23.92275370024934,22.93615830005575,23.455880490797913,2021,8.337550521539034,8.67196028634212,7.953647295622798,8.123122020839725,11.448354709444182,13.806195092372354,11.60571370716428,12.133592948160262,12235584.0,1489.0,1927.0,Mediterranean,0.3,0.0943,0.2057,0.982355993772704,0.135962636222107,0.043809523809524,0.349439775910364,0.258951738453555,0.125936553483182,0.32135956267527,5.37,69.0,,0.192008303061754,0.066943435391801,Yes,9.0,26.0,0.0009,0.1742,0.0269,0.1981,0.1756,0.2848,0.1751,0.225,0.4599,10.893548540402112,Shooting (Shotgun),15.040302170502324,6920.0,26.2,12.6,4.0,16.3,33.4,55.2,23.5,7.4,10.5,0.0,0.0,56.8,28.6,75518.0,10.9,2.4,5.0,5.5,37.7,19.7,67.1,-0.58,68.7,10.7,22.6,12.14946851,0.130680359435173,5.7,17851.1,0.855434953594463,20.32911207217488,21.060331764461313,20.09850120245204,20.103285559133905
34.02564288143995,-117.92540081515855,25.668537232273376,26.252022289982694,25.345719216406625,25.866601551902075,2021,10.63673465917451,10.746623383620692,10.374808032332034,10.50621086840023,11.458490521868972,14.437577485100562,11.48882021961241,12.105912491455063,12235584.0,40.0,38.0,Mediterranean,0.3,0.3621,0.0,0.184210526315789,0.131578947368421,0.0,0.52,0.342105263157895,0.075478142076503,0.301756438163153,-5.28,100.0,,0.184210526315789,0.157894736842105,Yes,1.0,5.0,0.0002,0.3149,0.0056,0.3708,0.1514,0.4865,0.3151,0.3764,0.6376,13.30080093317091,Shooting (Shotgun),15.595806906474536,3596.0,22.9,12.8,3.1,13.6,31.4,46.5,23.2,9.5,13.7,0.4,0.0,48.3,15.0,83413.0,3.5,1.0,5.4,5.8,39.9,16.6,66.2,-1.66,68.6,10.7,90.3,12.07652502,0.172272143774069,0.0,18202.2,0.859682240050338,22.658978294504802,23.351929641874122,22.454989680780926,22.459119360549938
34.02564288143995,-117.89912904118826,28.060451432096663,28.597244184474718,27.758147265227045,28.279969037848147,2021,12.497574559042134,12.694964451519846,12.565580306789935,12.685083400186267,11.831237310312169,15.346779740294771,11.876605609022455,12.15771429653047,12235584.0,2640.0,2833.0,Mediterranean,0.3,0.2163,0.0837,0.905047652665019,0.168933428775948,0.040458937198068,0.477829942618675,0.32333215672432,0.037050490374137,0.195858194190759,1.22,88.0,,0.108718672785033,0.214613483939287,,7.0,64.0,0.0013,0.2471,0.0339,0.2842,0.3293,0.3307,0.2484,0.318,0.6599,14.543132698130275,Cricket,16.240689066739698,2783.0,17.3,19.9,10.0,5.8,10.8,48.9,26.7,11.6,5.6,5.7,0.0,64.0,22.4,91736.0,13.7,2.4,2.6,6.4,50.1,10.3,68.6,-2.21,34.6,6.4,96.0,12.12231808,0.142747111681643,7.8,18176.3,0.859367626238792,25.007058894162608,25.668028307297078,24.824820839103943,24.828417607002905
34.02564288143995,-117.87285726721797,30.430802796149965,30.954834126435482,30.172754599628057,30.69535644554333,2021,14.279450959062112,14.67028553531407,14.375561759498986,14.495325529024555,12.449273255050887,16.446595377684293,12.452736324490917,12.597639502326201,12235584.0,1288.0,1141.0,Mediterranean,0.3,0.2433,0.0567,0.940403155127082,0.137598597721297,0.015514809590973,0.497375328083989,0.33216476774759,0.110713122761315,0.140831256417025,-2.68,92.0,,0.090271691498685,0.241893076248904,,5.0,20.0,0.0003,0.2613,0.0211,0.3045,0.3082,0.3783,0.2615,0.3257,0.6865,12.472117350017895,Cricket,16.968542815500772,6434.0,17.2,21.9,4.8,20.6,10.8,50.7,6.6,10.9,1.9,0.3,0.0,23.6,11.9,97415.0,2.3,3.2,2.2,2.5,52.3,5.0,68.9,-1.33,24.8,7.3,56.4,12.14347718,0.133247753530167,9.9,18270.1,0.861884536731162,27.368666058477338,28.002575120776545,27.204458728182928,27.20766286199499
34.02564288143995,-117.84658549324767,32.735385641327866,33.32218724846683,32.58905667515297,33.11232001680998,2021,16.22966400099464,16.763149223308595,16.34642236753887,16.449151022101244,12.980461748308587,17.50972534873979,13.01367308995622,13.460643266069399,12235584.0,1040.0,1200.0,Mediterranean,0.3,0.2392,0.0608,0.929166666666667,0.198333333333333,0.14026402640264,0.634877384196185,0.388333333333333,0.149166291122127,0.160255480956339,0.47,90.0,,0.249166666666667,0.139166666666667,,7.0,20.0,0.0005,0.2202,0.0148,0.2537,0.2482,0.3371,0.2207,0.2685,0.5851,10.553229304854614,Cricket,17.78542091767153,2444.0,18.2,24.1,4.7,19.8,8.1,53.6,11.4,8.1,7.3,0.0,0.8,49.4,11.2,95714.0,6.4,1.9,3.4,3.5,51.2,4.1,69.6,-1.54,25.2,7.5,0.0,12.21273895,0.114890885750963,9.9,18258.0,0.86125530910807,29.74057751708301,30.35133011924357,29.590811046895357,29.594456019288284
34.02564288143995,-117.82031371927738,35.05623403784942,35.69737093952813,35.00670241751901,35.53053677881082,2021,18.294457839163112,19.025016393682396,18.42661253239566,18.515379508046454,13.919757295852243,18.86079519377453,13.978556016402186,14.674782841118137,12235584.0,1866.0,1525.0,Mediterranean,0.3,0.0515,0.2485,0.717377049180328,0.212459016393443,0.020971302428256,0.492172211350293,0.32983606557377,0.020924149956408,0.236793797135625,6.23,67.0,,0.179016393442623,0.150819672131147,,3.0,5.0,0.0008,0.1139,0.0181,0.1289,0.1816,0.1899,0.1147,0.147,0.3712,8.885579569924916,Cricket,18.71507766073316,4881.0,21.5,15.4,6.6,9.7,12.1,50.0,14.7,11.8,5.7,0.6,10.2,42.2,22.6,80197.0,7.7,2.0,4.7,6.8,34.0,11.1,70.2,-1.66,24.8,7.7,58.4,12.36111436,0.0976893453145058,0.0,18235.4,0.86078338839075,32.12051047685645,32.71124382231314,31.981243332431962,31.98299083753368
34.02564288143995,-117.79404194530709,37.39031912041813,38.07892422421231,37.42543128517265,37.94976614327222,2021,20.43913640887654,21.215980241134577,20.58301111966908,20.660328359986092,15.191648061980992,20.446071098843767,15.271007277916455,16.163105590403593,12235584.0,2661.0,2930.0,Mediterranean,0.3,0.2324,0.0676,0.865870307167235,0.12662559890486,0.079132473622509,0.538865546218487,0.350170648464164,0.127055599060298,0.20791286250054,-3.5,90.0,,0.135836177474403,0.214334470989761,,12.0,27.0,0.0006,0.2412,0.0239,0.2747,0.2548,0.322,0.2418,0.2986,0.5766,7.635596894029355,Cricket,19.449881421231606,6366.0,24.2,13.6,9.6,12.8,9.1,49.7,14.9,8.1,7.3,0.6,0.0,48.8,26.6,102731.0,8.6,1.8,3.5,9.1,36.0,4.6,69.5,0.09,23.9,6.6,44.1,12.38754597,0.0965340179717587,11.5,19639.1,0.874941009910335,34.50680510924526,35.08007161625042,34.33591226316346,34.36605525034591
34.02564288143995,-117.76777017133679,39.735308215235605,40.465723962553945,39.84504588568884,40.36982525487561,2021,22.641009621108395,23.451981937203627,22.79399944485083,22.85730251936347,16.72040572910141,22.212565631923066,16.81566501009956,17.858218724426703,12235584.0,2035.0,1800.0,Mediterranean,0.3,0.2364,0.0636,0.812777777777778,0.327777777777778,0.008652657601978,0.821862348178138,0.451111111111111,0.129958246346555,0.259083762559005,1.08,90.0,,0.222222222222222,0.228888888888889,,3.0,84.0,0.0015,0.3025,0.0289,0.3439,0.261,0.4173,0.304,0.3728,0.6783,7.029729513032855,Cricket,20.333518631905914,6360.0,25.3,12.1,5.5,11.1,6.5,49.6,10.6,7.6,6.0,0.4,0.4,54.0,23.6,87885.0,13.7,0.7,2.8,5.8,32.1,5.0,67.0,-0.16,68.8,10.1,65.4,12.46525139,0.0917843388960205,5.9,20936.4,0.887525562372188,36.898227020129156,37.45612729497957,36.69978902080948,36.74993605912332
34.02564288143995,-117.7414983973665,42.0893786849124,42.856893612123905,42.26539395399933,42.790572677895,2021,24.884899838353835,25.722493021977794,25.04512397527284,25.09318981011478,18.442262081279324,24.115885533947733,18.549630842166046,19.707203998886083,12235584.0,2837.0,2885.0,Mediterranean,0.3,0.1133,0.1867,0.954939341421144,0.507522935779817,0.047400611620795,0.652348224513173,0.394800693240901,0.132607116920842,0.378522585431526,7.64,67.0,,0.289081455805893,0.105719237435009,Yes,70.0,84.0,0.0012,0.1882,0.0265,0.2168,0.2239,0.3001,0.1894,0.2432,0.5239,7.231721522174609,Cricket,21.550712292285397,6928.0,27.5,9.3,4.6,20.2,41.1,45.9,18.1,11.6,19.6,3.8,0.0,52.6,49.9,56463.0,27.9,8.8,13.7,9.9,47.0,23.5,57.5,2.75,70.3,10.3,100.0,12.57603309,0.0851091142490372,5.9,,,39.29383993937666,39.83812109463543,39.07120223000687,39.12015741861571
34.02564288143995,-117.7152266233962,44.451087597306866,45.25173973295807,44.686356163280855,45.211897310831375,2021,27.160395064143405,28.019480909223063,27.32646725086433,27.361761317218214,20.308159828707613,26.121882946321435,20.424747322301858,21.670768345940232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.181958028600071,Cricket,23.07459520334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.69292130172367,42.225050551396556,41.44885821914943,41.49674902961652
34.02564288143995,-117.68895484942591,46.819278902801265,47.649706967522775,47.107837680792,47.633710675935866,2021,29.460172591305096,30.336884536091137,29.631050188442515,29.65551889146904,22.281941967281977,28.205327150602653,22.40560379245993,23.720417835686003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.662143607041315,Cricket,24.82546705697014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.094904840483274,44.61612527447122,43.83174093581138,43.87867568335702
34.02564288143995,-117.66268307545562,49.19301626251714,50.05034557035216,49.52976219273315,50.05594144415259,2021,31.778960943022696,32.67032545026469,31.95384475905487,31.969042692653858,24.337373969669887,30.34783732923771,24.46653087697265,25.835590179015664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.468894460088528,Cricket,26.723437048054095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49934066474031,47.010714027891986,46.21904182989985,46.26511324060465
34.04735240686928,-118.95,32.37778002682277,34.44283884246222,34.06038100250617,36.85137695549958,2021,9.991101641258263,12.080322951029288,10.000185532073333,11.113916622277557,42.48990246986193,46.21751702453966,42.51503677853748,43.47491337501003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.33713797505631,Golf,43.28218404746887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.424532948520753,30.50216827778406,30.23216944427137,30.244375465983463
34.04735240686928,-118.92372822602971,30.268224885113835,32.330669818561525,31.84657038606075,34.673321985702444,2021,7.617293132407834,9.748477432816136,7.623811573684086,8.772776508248283,40.07359800123539,43.824100936484285,40.09855648861963,41.05467469392776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91148027638983,Golf,40.9097098089554,2812.0,19.8,23.9,10.2,2.7,5.9,49.5,13.2,13.8,2.7,11.8,2.3,20.5,28.0,130208.0,6.9,3.8,6.5,10.5,15.0,3.8,72.9,-2.55,9.5,3.8,0.0,9.280883734,0.585494223363286,0.0,,,28.36098384404216,28.43722792506694,28.095010687901727,28.116198013529953
34.04735240686928,-118.89745645205942,28.209211970397433,30.26536902320827,29.665643845069745,32.53003359450494,2021,5.291039788639043,7.686332243669386,5.292650237651202,6.492746004060199,37.65857019590948,41.42573167216836,37.683328949710905,38.635180668549104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.48583045316397,Golf,38.543489644616756,2812.0,19.8,23.9,10.2,2.7,5.9,49.5,13.2,13.8,2.7,11.8,2.3,20.5,28.0,130208.0,6.9,3.8,6.5,10.5,15.0,3.8,72.9,-2.55,9.5,3.8,0.0,9.280883734,0.585494223363286,0.0,,,26.358832008943786,26.433293880350508,26.008203840259007,26.028363799682044
34.04735240686928,-118.87118467808912,26.21265446905751,28.25728354955155,27.52541918063465,30.428837392786484,2021,3.1099840876640568,5.826825549251222,3.1100873847427826,4.37113220126344,35.245081664919766,39.025411688213886,35.26961169951116,36.21658225329053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.060190364919826,Golf,36.18466431634506,2812.0,19.8,23.9,10.2,2.7,5.9,49.5,13.2,13.8,2.7,11.8,2.3,20.5,28.0,130208.0,6.9,3.8,6.5,10.5,15.0,3.8,72.9,-2.55,9.5,3.8,0.0,9.280883734,0.585494223363286,0.0,,,24.43317566758629,24.5053374599636,23.984895269760067,24.003798929733154
34.04735240686928,-118.84491290411883,24.29395578848233,26.3196135046641,25.436172715797653,28.379053034405846,2021,1.7620149080490093,4.665626439106837,1.7618158607143553,2.847819134864801,32.83347202856767,36.62826504040565,32.85773775190285,33.79907400567701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6345624292659,Golf,33.83465891755719,2812.0,19.8,23.9,10.2,2.7,5.9,49.5,13.2,13.8,2.7,11.8,2.3,20.5,28.0,130208.0,6.9,3.8,6.5,10.5,15.0,3.8,72.9,-2.55,9.5,3.8,0.0,9.280883734,0.585494223363286,0.0,,,22.60357396637701,22.672749347252317,22.04257776567312,22.05993020747843
34.04735240686928,-118.81864113014854,22.47306714750265,24.46923819491524,23.411556465396476,26.392618824129553,2021,2.951185754047244,5.3719972695670535,2.8820481831244678,2.9248534488277325,30.424188266294415,34.234915975132395,30.448145325581773,31.382911018388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.208949853590923,Golf,31.49527316656406,2812.0,19.8,23.9,10.2,2.7,5.9,49.5,13.2,13.8,2.7,11.8,2.3,20.5,28.0,130208.0,6.9,3.8,6.5,10.5,15.0,3.8,72.9,-2.55,9.5,3.8,0.0,9.280883734,0.585494223363286,0.0,,,20.89527408575687,20.96055907280883,20.204622571839305,20.22004453047832
34.04735240686928,-118.79236935617824,20.77572230842876,22.727689907823287,21.469862335879867,24.48490358888315,2021,2.620411768443432,5.260414829258857,2.646511136358843,2.7563719437269945,28.017830576957884,31.846167893110064,28.04142275748256,28.96843438011939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.783356992678012,Golf,29.16880645566909,2812.0,19.8,23.9,10.2,2.7,5.9,49.5,13.2,13.8,2.7,11.8,2.3,20.5,28.0,130208.0,6.9,3.8,6.5,10.5,15.0,3.8,72.9,-2.55,9.5,3.8,0.0,9.280883734,0.585494223363286,0.0,,,19.340445892332642,19.400670007483555,18.50215723583214,18.512901254225085
34.04735240686928,-118.76609758220795,19.234655285978857,21.122161232621824,19.63570538475533,22.67572330701814,2021,2.1952164469643076,5.002867662575362,2.3741308552686755,2.4635695162919915,25.615223802258246,29.462026904620398,25.638378438009482,26.55611061616572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.35778991997512,Golf,26.858233201245444,4064.0,41.1,7.9,8.6,1.3,1.0,54.2,5.6,4.6,2.1,60.0,2.1,35.4,21.5,122875.0,5.9,1.3,0.4,9.9,15.5,1.5,63.5,-1.44,6.1,1.6,0.0,,,0.0,,,17.978950602788597,18.03264948244002,16.875533263399518,16.89592353508991
34.04735240686928,-118.73982580823765,17.89029711030354,19.686239540222612,17.942095552710402,20.99051892437799,2021,1.5436141919968531,4.3439996719412015,1.608450935205344,1.6230170775674229,23.217532615463863,27.085779446033836,23.24015357655995,24.146594920227358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.932257377906563,Golf,24.56745179132363,4064.0,41.1,7.9,8.6,1.3,1.0,54.2,5.6,4.6,2.1,60.0,2.1,35.4,21.5,122875.0,5.9,1.3,0.4,9.9,15.5,1.5,63.5,-1.44,6.1,1.6,0.0,,,0.0,,,16.857696606274907,16.903146973394854,15.137058903084077,15.157112340156694
34.04735240686928,-118.71355403426736,16.78996548273573,18.45974899855189,16.432546775414448,19.46149646756521,2021,1.4793821045749058,4.2969982044810555,1.4014284895403573,1.4378035921945174,20.82645502432138,24.71851788974712,20.84841159363021,21.740836682811402,12235584.0,3238.0,3586.0,Mediterranean,0.3,0.0999,0.2001,0.390964863357501,0.11864406779661,0.120022434099832,0.191758059155866,0.16090351366425,0.0,0.311566114457146,-9.76,79.0,,0.077523703290574,0.083379810373675,,1.0,1.0,0.0029,0.19,0.0261,0.2631,0.4811,0.2346,0.1929,0.2889,0.7133,19.506772437099524,Golf,22.243576691631777,4064.0,41.1,7.9,8.6,1.3,1.0,54.2,5.6,4.6,2.1,60.0,2.1,35.4,21.5,122875.0,5.9,1.3,0.4,9.9,15.5,1.5,63.5,-1.44,6.1,1.6,0.0,,,0.0,,,16.027185035837828,16.062557517439952,13.324709820692611,13.36162266757747
34.04735240686928,-118.68728226029707,15.984135795971984,17.486744601100796,15.162134793564238,18.12821048392232,2021,1.1701837048589965,4.222830229228188,1.1889573979053811,1.2177991752790365,18.44456347448576,22.363012583484046,18.465671908168705,19.340264181844656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.08135556905238,Golf,19.85553166037032,2507.0,14.2,29.6,19.2,1.6,3.0,55.0,5.0,14.2,6.1,1.0,0.0,41.6,40.2,155583.0,9.6,1.1,4.1,2.1,15.7,5.9,71.4,-1.99,11.4,4.6,0.0,10.47789549,0.47997432605905,0.0,,,13.713419709145011,14.026151572453065,10.899308834373304,10.935994532215695
34.04735240686928,-118.66101048632677,15.518753208281735,16.81072784999793,14.195210790695485,16.75016078336366,2020,0.8725033463339148,4.3581024766769625,0.9407618166149899,1.024354914737602,16.07594182504494,20.02196513505582,16.09593313724521,16.947126796450522,12235584.0,1960.0,2192.0,Mediterranean,0.3,0.2437,0.0563,0.211678832116788,0.148266423357664,0.018324607329843,0.576978417266187,0.365875912408759,0.012687969924812,0.286009692572002,-15.82,94.0,,0.123175182481752,0.242700729927007,,5.0,9.0,0.0026,0.2175,0.0231,0.279,0.4046,0.2647,0.2201,0.3017,0.6648,14.656040769270586,Golf,17.47756579332565,2507.0,14.2,29.6,19.2,1.6,3.0,55.0,5.0,14.2,6.1,1.0,0.0,41.6,40.2,155583.0,9.6,1.1,4.1,2.1,15.7,5.9,71.4,-1.99,11.4,4.6,0.0,10.47789549,0.47997432605905,0.0,,,11.292620032413987,11.615711017055823,8.4741007903208,8.510436908213208
34.04735240686928,-118.63473871235648,15.424663817005003,16.385251730104496,13.596677133956629,15.375026493248447,2020,1.1108480111586212,4.535978147394987,1.1532564430753962,1.307162896499517,13.727461005517759,17.70426334645227,13.745921030844091,14.565174780430807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.230888963949294,Golf,15.11416274929998,3150.0,18.5,25.5,7.0,0.0,1.7,46.5,6.4,10.9,1.6,1.0,1.0,20.4,27.3,177143.0,7.7,3.2,1.9,3.6,14.6,0.5,76.1,-4.85,6.3,2.6,0.0,10.77799813,0.468677792041078,0.0,,,8.87458816804121,9.201774528928919,6.049318004101405,6.085034794123344
34.04735240686928,-118.60846693838619,14.928262818993597,15.66685273659269,13.415930518463695,14.109895309631142,2021,0.9854217766848139,4.204834881635146,1.090238626360003,1.2018847755876891,11.41156284916671,15.418165528458047,11.427812035580615,12.201131193870111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.806021304680288,Golf,12.772768115163123,3150.0,18.5,25.5,7.0,0.0,1.7,46.5,6.4,10.9,1.6,1.0,1.0,20.4,27.3,177143.0,7.7,3.2,1.9,3.6,14.6,0.5,76.1,-4.85,6.3,2.6,0.0,10.77799813,0.468677792041078,0.0,,,6.462431988037256,6.7962948376550365,3.6258140766969396,3.66010016202538
34.04735240686928,-118.5821951644159,12.507065648784524,15.18678532537223,12.164928189119655,12.223016697829456,2021,0.8358967098826197,3.3423334035442878,0.8264034556228509,0.9194766731098967,9.153013296361195,13.186208742024847,9.165843998476955,9.868243892113687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.381718058195556,Golf,10.46647916920088,3150.0,18.5,25.5,7.0,0.0,1.7,46.5,6.4,10.9,1.6,1.0,1.0,20.4,27.3,177143.0,7.7,3.2,1.9,3.6,14.6,0.5,76.1,-4.85,6.3,2.6,0.0,10.77799813,0.468677792041078,0.0,,,4.066620928637573,4.412989907794114,1.211290205526779,1.2384399926943312
34.04735240686928,-118.5559233904456,10.08801157763766,14.267923503980086,9.826851893452313,9.826851893452313,2022,0.9091226156735198,2.6636963264935747,0.4887360739843386,0.6431190493543548,7.007484994275967,11.047567258359384,7.014540106458975,7.5961004240039,12235584.0,1373.0,923.0,Mediterranean,0.3,0.3917,0.0,0.175514626218851,0.312026002166847,0.040540540540541,0.728464419475655,0.421451787648971,0.007983273141988,0.229050455612246,-16.36,100.0,,0.100758396533044,0.320693391115926,,1.0,2675.0,0.0053,0.3492,0.0505,0.4042,0.499,0.2883,0.3545,0.4545,0.7841,4.958807375099065,Golf,8.219803135004053,6195.0,26.4,28.2,22.0,0.8,1.1,52.8,5.2,7.2,0.9,0.1,0.0,32.4,15.6,204447.0,1.9,2.1,0.8,1.1,16.2,5.3,79.1,0.01,12.6,5.9,69.5,11.24903635,0.429268292682927,4.1,,,1.7554066611994956,2.0783026359995165,0.10867952029840855,0.24114215644642453
34.04735240686928,-118.5296516164753,7.673128028292247,12.38652034070792,7.40202680020858,7.40202680020858,2022,1.3909899385451168,2.347886739013169,0.1269722614097046,0.2055625485203828,5.093422405828011,9.086986036709604,5.115478503014854,5.462262774076407,12235584.0,1369.0,1834.0,Mediterranean,0.3,0.2481,0.0519,0.280806979280262,0.064340239912759,0.081381011097411,0.892672858617131,0.47164667393675,0.003891050583657,0.246240312670915,-7.02,94.0,B,0.31515812431843,0.156488549618321,,279.0,2675.0,0.0089,0.3148,0.0737,0.3635,0.55,0.2912,0.3237,0.4369,0.8355,2.5412758757151206,Golf,6.081247213303693,3539.0,19.1,18.5,16.0,0.5,3.1,53.6,4.9,8.4,2.7,0.6,16.6,49.3,37.6,113672.0,6.7,0.9,0.1,6.4,18.1,7.4,77.1,-2.81,12.6,5.9,100.0,11.36879135,0.41591784338896,4.1,1450.7,0.168633002988831,0.300930503955613,0.3042775026724264,0.20268289008078375,0.20785899066744976
34.04735240686928,-118.50337984250501,5.268153605804542,10.668865177838123,4.9781470623808755,4.9781470623808755,2022,2.604088069542951,2.6070756680971736,0.32475985490465753,0.3608753334120263,3.4559379091367957,7.351493776804049,3.4232229281193414,3.70251381991214,12235584.0,1490.0,1068.0,Mediterranean,0.3,0.2662,0.0338,0.288389513108614,0.107677902621723,0.078125,0.996261682242991,0.499063670411985,0.0,0.21613276851862,-13.2,96.0,C,0.239700374531835,0.25936329588015,,218.0,2675.0,0.0066,0.3389,0.0568,0.4087,0.4309,0.4052,0.3455,0.4654,0.835,0.3077339194937953,Golf,4.20001081294135,3291.0,28.5,25.5,11.2,0.0,0.0,51.2,7.5,6.0,2.2,0.0,0.0,37.5,18.4,225750.0,1.9,0.0,0.0,4.5,11.6,1.6,78.0,-2.22,7.7,3.4,61.7,11.33956819,0.419640564826701,4.1,1353.9,0.157936133396256,1.3583978046886043,1.3618948225335064,0.1121284875409967,0.12237063263852588
34.04735240686928,-118.47710806853472,2.897865709364516,8.832543780031605,2.557901949739669,2.557901949739669,2022,0.8933710451185688,0.8933710451185689,0.8655727770949364,0.8902384856100864,2.2793874335160025,5.970701661039478,2.2703572698801473,2.6005654439163206,12235584.0,1560.0,1793.0,Mediterranean,0.3,0.1906,0.1094,0.17010596765198,0.310652537646403,0.020994475138121,0.702754036087369,0.412716118237591,0.007135826771654,0.236584767035291,-12.48,89.0,C,0.192972671500279,0.219743446737312,,504.0,2675.0,0.0041,0.2515,0.0364,0.3121,0.2013,0.4931,0.2556,0.3486,0.6944,2.3451273459859023,Golf,4.082118554827893,6078.0,14.6,18.7,10.5,3.8,0.9,54.4,7.9,7.4,2.6,0.0,0.0,49.7,65.8,95222.0,9.0,9.8,3.1,4.2,21.7,8.3,73.8,-2.46,12.7,4.3,98.1,11.6359773,0.362772785622593,4.1,1697.1,0.193015573383672,1.6075539074986538,1.6123210014936766,0.13366935178501027,0.1578844639301081
