latitude,longitude,env_exposure_index,canopy_gap,cva_population,cva_sovi_score
34.438123864597216,-117.84658549324767,0.6626574397213741,0.1056999999999999,4380.0,1.29
34.22102861030392,-118.00421613706943,0.7008788938830678,-0.0019,92.0,-4.11
34.590090542602525,-118.1618467808912,0.5852265651796407,0.0617999999999999,6252.0,0.7
33.93880477972263,-118.26693387677236,0.686785877669828,0.2148,4296.0,0.92
34.80718579689582,-118.92372822602972,0.7486276796397541,0.1213999999999999,3494.0,-0.93
33.83025715257598,-118.5559233904456,0.6939610521516013,0.2729,3494.0,-0.93
34.04735240686928,-118.08303145898032,0.6905073543783921,0.1467,7585.0,-0.21
34.24273813573325,-118.5821951644159,0.6422396958125575,0.1772,4307.0,-0.79
34.546671491743865,-118.5559233904456,0.5676011925225362,0.2133999999999999,5387.0,3.06
34.7203476951785,-117.7414983973665,0.691900793592668,0.0838,588.0,4.13
34.481542915455876,-118.21439032883178,0.7399798971695238,0.2784,4687.0,-0.43
34.32957623745057,-117.68895484942593,0.6790203916397765,0.0512999999999999,795.0,-3.19
34.80718579689582,-118.76609758220796,0.5979962044608246,0.1213999999999999,1840.0,-0.93
34.546671491743865,-118.26693387677236,0.7214850409642425,0.2784,4074.0,0.45
34.416414339167886,-118.66101048632676,0.6513975278546579,0.2011,3573.0,0.5
33.89538572886397,-118.87118467808912,0.6675211274789131,0.0515999999999999,3494.0,-0.93
34.02564288143995,-118.31947742471296,0.6761588226371102,0.1374,3003.0,0.2
34.633509593461184,-118.66101048632676,0.5411602422332418,0.1213999999999999,5387.0,3.06
34.676928644319844,-118.18811855486148,0.5459361458052473,0.0728999999999999,13277.0,-0.92
34.32957623745057,-118.63473871235648,0.6948681723980622,-0.1126,1616.0,-4.28
34.676928644319844,-118.68728226029708,0.5411602422332418,0.1213999999999999,5387.0,3.06
34.568381017173195,-118.26693387677236,0.5902380554691901,0.2784,3608.0,-0.38
33.96051430515196,-117.82031371927738,0.5398139632053728,-0.1259,5155.0,-1.58
34.1341905085866,-118.76609758220796,0.6775413018639571,0.1972,4943.0,-2.72
33.96051430515196,-118.81864113014854,0.6675211274789131,0.0515999999999999,3494.0,-0.93
33.72170952542933,-118.79236935617824,0.6675211274789131,0.0515999999999999,3494.0,-0.93
34.611800068031854,-118.00421613706943,0.5948508470665049,0.0470999999999999,1802.0,0.28
34.503252440885205,-118.79236935617824,0.7486276796397541,0.1213999999999999,3494.0,-0.93
33.83025715257598,-118.47710806853472,0.6939610521516013,0.2729,3494.0,-0.93
34.26444766116258,-118.76609758220796,0.6947400274095616,0.1972,3494.0,-0.93
34.74205722060783,-118.26693387677236,0.6084066856352999,0.0977,3985.0,2.91
33.74341905085866,-117.87285726721797,0.71058423494404,0.1516,3494.0,-0.93
34.74205722060783,-117.68895484942593,0.691900793592668,0.0838,588.0,4.13
34.524961966314535,-118.95,0.7486276796397541,0.1213999999999999,3494.0,-0.93
34.76376674603716,-117.82031371927738,0.691900793592668,0.0838,588.0,4.13
33.80854762714665,-118.5296516164753,0.6803742326597706,0.0095,3494.0,-0.93
34.17760955944526,-118.73982580823764,0.6722215974434739,0.0744,3494.0,-0.93
34.698638169749174,-118.05675968501002,0.5751928615708135,0.0838,5399.0,3.38
34.438123864597216,-117.95167258912883,0.7096483505610325,0.1056999999999999,795.0,-3.19
33.9170952542933,-117.66268307545562,0.693159794299901,0.1866999999999999,3494.0,-0.93
33.74341905085866,-118.37202097265354,0.3460011761733057,0.0514999999999999,6905.0,-1.47
34.3512857628799,-117.84658549324767,0.6851679149701421,-0.0796,795.0,-3.19
33.76512857628799,-118.95,0.6675211274789131,0.0515999999999999,3494.0,-0.93
33.76512857628799,-118.18811855486148,0.7638297833053423,0.2338,3494.0,-0.93
34.3512857628799,-117.82031371927738,0.6851679149701421,-0.0796,795.0,-3.19
34.3512857628799,-118.45083629456444,0.6906303803955816,0.1997,419.0,-1.5
34.611800068031854,-118.03048791103971,0.5948508470665049,0.0470999999999999,1802.0,0.28
34.37299528830923,-118.66101048632676,0.4353261652235125,-0.0564999999999999,6725.0,1.12
34.82889532232515,-118.92372822602972,0.7486276796397541,0.1213999999999999,3494.0,-0.93
34.11248098315727,-118.73982580823764,0.6834409043438435,0.0973999999999999,6669.0,-2.65
