latitude,longitude,dist_to_ac_1,install_year_hydro_3,dist_to_busline_1,dist_to_metroline_1,lashade_ua_pop,lashade_cbg_pop,lashade_acs_pop,lashade_biome,lashade_tc_goal,lashade_treecanopy,lashade_tc_gap,lashade_pctpoc,lashade_pctpov,lashade_unemplrate,lashade_dep_ratio,lashade_dep_perc,lashade_linguistic,lashade_health_nor,lashade_temp_diff,lashade_tes,lashade_holc_grade,lashade_child_perc,lashade_seniorperc,lashade_ej_disadva,lashade_rank,lashade_rankgrpsz,lashade_bld1200,lashade_veg1200,lashade_bld1500,lashade_bld1800,lashade_veg1800,lashade_tot1800,closest_venue_sport,cva_population,cva_children,cva_older_adults,cva_older_adults_living_alone,cva_limited_english,cva_no_high_school_diploma,cva_female,cva_female_householder,cva_disability,cva_no_health_insurance,cva_living_in_group_quarters,cva_mobile_homes,cva_rent_burden,cva_renters,cva_median_income,cva_poverty,cva_households_without_vehicle_acce,cva_outdoor_workers,cva_unemployed,cva_foreign_born,cva_no_internet_subscription,cva_voter_turnout_rate,cva_sovi_score,cva_asthma,cva_cardiovascular_disease,cva_transit_access,pm25,tree_percent_w,canopy_gap,canopy_percent_of_goal,avg_transport_access
33.7,-118.95,57.35110229013983,2021,37.06269218174969,54.860569369261405,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,48.54507074704846
33.7,-118.92372822602972,55.257724203038784,2021,36.35888530668672,53.00351618760117,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,47.11890322979068
33.7,-118.89745645205942,53.19315656978836,2021,35.80313653523575,51.19457433174438,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,45.74715790545206
33.7,-118.87118467808912,51.16088753884066,2021,35.404635326178095,49.43902529477555,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,44.34744135591817
33.7,-118.84491290411884,49.16492267491794,2021,35.17085370281702,47.74275948293678,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,43.03462616487636
33.7,-118.81864113014854,47.20986700376669,2021,35.100669064214756,46.112319770431945,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,41.81413770332475
33.7,-118.79236935617824,45.3010175237655,2021,35.19382959515386,44.136183880234256,12235584.0,1288.0,1954.0,Mediterranean,0.3,0.2484,0.0516,0.373080859774821,0.046059365404299,0.024330900243309,0.971745711402624,0.492835209825998,0.0,0.260522423095287,-12.15,94.0,A,0.215455475946776,0.277379733879222,Yes,5.0,9.0,0.0031,0.2662,0.0161,0.283,0.3792,0.6608,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05159999999999998,0.8279972400092,40.56230106033022
33.7,-118.76609758220796,43.444465374352774,2021,33.41166057664844,42.0408868691997,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,38.74260395852227
33.7,-118.73982580823764,41.64720521444946,2021,31.004873130097188,39.98383121664369,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,36.67670704085638
33.7,-118.71355403426736,39.917246776146015,2021,28.60285896847907,37.97123264425435,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,34.521463950759795
33.7,-118.68728226029708,38.26309774380482,2021,26.20693079777165,36.010546069805486,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,32.27685577644631
33.7,-118.66101048632676,35.99946525500113,2021,23.818925423462986,34.11072452122717,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,30.05756594658423
33.7,-118.63473871235648,33.75952848561744,2021,21.44005637664278,32.28251561671957,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,27.8684684370738
33.7,-118.6084669383862,31.54833519972192,2021,19.076606453305025,30.538783500405692,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,25.71567175255356
33.7,-118.5821951644159,29.37237782222754,2021,16.73368338250589,28.89482624818877,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Marathon,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,23.588590260782354
33.7,-118.5559233904456,27.240101823446132,2021,14.419354650425047,27.368629479486252,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Cycling Track,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,21.495406570001077
33.7,-118.5296516164753,25.162614470139676,2021,12.15381170770097,25.980954376017856,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Cycling Track,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,19.466410628327683
33.7,-118.503379842505,23.154667884987767,2021,9.966133278595128,24.755106964812935,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Cycling Track,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,17.522071151690085
33.7,-118.47710806853472,21.235997441262356,2021,7.921806007993082,23.716194367641226,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Cycling Track,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,15.695617407061585
33.7,-118.45083629456444,19.433064603582228,2021,6.157727377338217,22.833211274056566,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Cycling Track,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,14.033043779697758
33.7,-118.42456452059412,17.78111040712611,2021,4.957639078812016,22.13950486330464,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,12.59985820966061
33.7,-118.39829274662384,16.32602993955969,2021,4.601653472523375,20.41025329475964,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,11.067456470866455
33.7,-118.37202097265354,15.124751301776186,2021,5.08249888767314,18.170487384519035,12235584.0,1872.0,1949.0,Mediterranean,0.3,0.2485,0.0515,0.553617239610056,0.027359017308766,0.032494758909853,1.034446764091858,0.50846587993843,0.021829521829522,0.220443333833768,-7.75,94.0,A,0.160595177013853,0.347870702924577,Yes,7.0,23.0,0.0003,0.1768,0.0154,0.3626,0.2196,0.5822,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.05149999999999999,0.828330572231426,9.72543020932988
33.7,-118.34574919868324,14.241644386207753,2021,4.154653834429612,15.988723950066303,12235584.0,2372.0,1860.0,Mediterranean,0.3,0.1643,0.1357,0.291935483870968,0.096774193548387,0.078005115089514,1.313432835820896,0.567741935483871,0.050624799743672,0.292219530858255,-10.39,83.0,A,0.1,0.467741935483871,Yes,925.0,2675.0,0.0006,0.2017,0.0272,0.3463,0.2584,0.6015,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.1357,0.5476648411171964,8.117878810256279
33.7,-118.31947742471296,13.73820417373766,2021,2.007709136883151,13.89125592069926,12235584.0,2372.0,1860.0,Mediterranean,0.3,0.1643,0.1357,0.291935483870968,0.096774193548387,0.078005115089514,1.313432835820896,0.567741935483871,0.050624799743672,0.292219530858255,-10.39,83.0,D,0.1,0.467741935483871,Yes,925.0,2675.0,0.0006,0.2017,0.0272,0.3463,0.2584,0.6015,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.1357,0.5476648411171964,5.98434560016664
33.7,-118.29320565074266,13.656484179447638,2021,0.7744228105028022,11.922655256422528,12235584.0,1628.0,1641.0,Mediterranean,0.25,0.0895,0.1605,0.742230347349177,0.344173441734417,0.063329928498468,0.301348136399683,0.231566118220597,0.107057701478302,0.356656518155084,-4.88,77.0,D,0.116392443631932,0.115173674588665,Yes,1374.0,2675.0,0.0024,0.1518,0.1017,0.5992,0.1419,0.7412,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.1605,0.357998568005728,4.446448990916617
33.7,-118.26693387677236,14.003869238221563,2021,2.099226390253032,10.15657640581955,12235584.0,1628.0,1641.0,Mediterranean,0.25,0.0895,0.1605,0.742230347349177,0.344173441734417,0.063329928498468,0.301348136399683,0.231566118220597,0.107057701478302,0.356656518155084,-4.88,77.0,D,0.116392443631932,0.115173674588665,Yes,1374.0,2675.0,0.0024,0.1518,0.1017,0.5992,0.1419,0.7412,Artistic Swimming,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.1605,0.357998568005728,4.736279765372412
33.7,-118.24066210280208,14.750072331634252,2021,4.452833684387399,8.71696583762828,12235584.0,89.0,13.0,Mediterranean,0.3,0.0107,0.2893,1.0,1.0,0.0,13.0,1.0,0.0,0.773284043257559,-12.37,37.0,D,0.0,1.0,Yes,329.0,329.0,0.0004,0.1364,0.0072,0.0641,0.3139,0.3775,Handball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2893,0.035666547778174074,5.77946688956771
33.7,-118.21439032883178,15.838825688541048,2021,6.863828198974497,7.788123052161245,12235584.0,89.0,13.0,Mediterranean,0.3,0.0107,0.2893,1.0,1.0,0.0,13.0,1.0,0.0,0.773284043257559,-12.37,37.0,D,0.0,1.0,Yes,329.0,329.0,0.0004,0.1364,0.0072,0.0641,0.3139,0.3775,Handball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2893,0.035666547778174074,7.058295024145589
33.7,-118.18811855486148,17.20522152398213,2021,7.552185962992673,7.552793473820181,12235584.0,89.0,13.0,Mediterranean,0.3,0.0107,0.2893,1.0,1.0,0.0,13.0,1.0,0.0,0.773284043257559,-12.37,37.0,B,0.0,1.0,Yes,329.0,329.0,0.0004,0.1364,0.0072,0.0641,0.3139,0.3775,Handball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2893,0.035666547778174074,8.010329751390541
33.7,-118.1618467808912,18.788783258862992,2021,7.970938793118145,7.979137180272454,12235584.0,89.0,13.0,Mediterranean,0.3,0.0107,0.2893,1.0,1.0,0.0,13.0,1.0,0.0,0.773284043257559,-12.37,37.0,C,0.0,1.0,Yes,329.0,329.0,0.0004,0.1364,0.0072,0.0641,0.3139,0.3775,Sailing,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2893,0.035666547778174074,9.1214218291665
33.7,-118.1355750069209,20.539342284222364,2021,9.049378833924074,9.060344188925349,12235584.0,89.0,13.0,Mediterranean,0.3,0.0107,0.2893,1.0,1.0,0.0,13.0,1.0,0.0,0.773284043257559,-12.37,37.0,B,0.0,1.0,Yes,329.0,329.0,0.0004,0.1364,0.0072,0.0641,0.3139,0.3775,Sailing,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2893,0.035666547778174074,10.374748242509188
33.7,-118.1093032329506,22.417811190628083,2021,10.587808448315368,10.59958593754019,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Canoe Sprint,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,11.602679709514582
33.7,-118.08303145898032,24.394659301562804,2021,12.416406672614697,12.426866225970196,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Canoe Sprint,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,13.08702669573257
33.7,-118.05675968501002,26.44783558330263,2021,13.830720401564458,14.435378227787258,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Canoe Sprint,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,14.814168622534345
33.7,-118.03048791103971,28.56088348784914,2021,14.282064932900326,16.557397174890298,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Canoe Sprint,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,16.73168174001167
33.7,-118.00421613706943,30.721451309905344,2021,15.116655102627597,18.755523357810507,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Canoe Sprint,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,18.78812634142914
33.7,-117.97794436309914,32.92018398589832,2021,16.275640493252677,21.005877872657848,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Canoe Sprint,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,20.32946590935307
33.7,-117.95167258912883,35.14992013868422,2021,17.69539522888528,23.293328266526316,12235584.0,5.0,0.0,Mediterranean,0.3,0.0419,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.388394620534325,-12.04,82.0,B,0.0,0.0,Yes,81.0,329.0,0.0004,0.0795,0.0073,0.0829,0.2023,0.285,Volleyball,3494.0,23.1,16.4,10.4,4.1,12.9,50.3,8.5,10.2,6.5,0.6,2.0,53.7,23.6,75313.0,14.1,4.2,5.1,5.6,20.0,12.4,72.2,-0.93,34.2,7.8,0.0,9.867044703,0.0,0.2581,0.13966620111266298,21.548470314841268
