latitude,longitude,env_exposure_index,canopy_gap,cva_population,cva_sovi_score
34.7203476951785,-118.08303145898032,0.5751928615708135,0.0838,5399.0,3.38
34.04735240686928,-118.08303145898032,0.6905073543783921,0.1467,7585.0,-0.21
34.546671491743865,-117.97794436309914,0.6412828993049426,0.1056999999999999,8055.0,0.17
34.459833390026546,-118.68728226029708,0.676399687733762,0.2167,3573.0,0.5
34.611800068031854,-117.92540081515855,0.5495329748475627,0.0470999999999999,6316.0,0.81
34.22102861030392,-118.81864113014854,0.6880344387144541,0.1682,3494.0,-0.93
33.74341905085866,-117.89912904118826,0.6521417274470702,0.0312999999999999,3494.0,-0.93
33.87367620343464,-118.08303145898032,0.7868422022266243,0.2300999999999999,3053.0,-0.03
33.76512857628799,-118.63473871235648,0.6961069230079648,0.0855999999999999,3494.0,-0.93
33.93880477972263,-118.68728226029708,0.6698018667558561,-0.04,3494.0,-0.93
33.85196667800531,-117.97794436309914,0.7279580661428597,0.2157,3494.0,-0.93
34.28615718659191,-118.42456452059412,0.6193580811373292,0.2178999999999999,7429.0,-3.4
33.78683810171732,-118.68728226029708,0.6803742326597706,0.0095,3494.0,-0.93
34.568381017173195,-118.68728226029708,0.5701847309488537,0.1213999999999999,2966.0,-2.78
34.481542915455876,-118.95,0.7486276796397541,0.1213999999999999,3494.0,-0.93
34.39470481373856,-118.5296516164753,0.4735264988482794,0.1777999999999999,3062.0,-2.3
33.87367620343464,-117.87285726721797,0.6603822814808658,0.011,3494.0,-0.93
34.676928644319844,-118.95,0.7486276796397541,0.1213999999999999,3494.0,-0.93
34.37299528830923,-118.6084669383862,0.4024224430033963,-0.1126,6725.0,1.12
33.7,-118.24066210280208,0.664999149789159,0.2893,3494.0,-0.93
33.98222383058129,-118.29320565074266,0.7042720466213005,0.2202,4086.0,0.85
34.15590003401593,-118.34574919868324,0.6400297828444779,0.1255,6733.0,-2.97
34.06906193229861,-118.87118467808912,0.6458657256919016,0.0515999999999999,2812.0,-2.55
34.1341905085866,-118.1618467808912,0.7507989666356667,-0.1598,3188.0,-1.46
34.698638169749174,-118.34574919868324,0.5735614338944781,0.0977,1840.0,-0.93
34.17760955944526,-117.68895484942593,0.6790203916397765,0.0512999999999999,795.0,-3.19
34.78547627146649,-118.26693387677236,0.6084066856352999,0.0977,3985.0,2.91
33.78683810171732,-118.47710806853472,0.6803742326597706,0.0095,3494.0,-0.93
34.19931908487459,-117.87285726721797,0.6851679149701421,-0.0796,795.0,-3.19
34.22102861030392,-118.37202097265354,0.6249624246470927,0.2579,2652.0,1.63
34.698638169749174,-118.31947742471296,0.6073879079153466,0.0977,11698.0,2.71
34.78547627146649,-118.24066210280208,0.5707314954317763,0.0068999999999999,3985.0,2.91
34.633509593461184,-118.31947742471296,0.5809433570482538,0.0603999999999999,3935.0,-1.54
34.24273813573325,-118.79236935617824,0.6880344387144541,0.1682,3494.0,-0.93
34.698638169749174,-118.89745645205942,0.7486276796397541,0.1213999999999999,3494.0,-0.93
34.80718579689582,-118.03048791103971,0.691900793592668,0.0838,3494.0,-0.93
33.80854762714665,-118.05675968501002,0.6521417274470702,0.0312999999999999,3494.0,-0.93
34.02564288143995,-117.66268307545562,0.693159794299901,0.1866999999999999,3494.0,-0.93
34.655219118890514,-118.26693387677236,0.526859180979513,0.0603999999999999,11698.0,2.71
34.24273813573325,-117.97794436309914,0.7279967762743609,0.0076999999999999,795.0,-3.19
34.7203476951785,-117.84658549324767,0.691900793592668,0.0838,588.0,4.13
33.89538572886397,-118.87118467808912,0.6675211274789131,0.0515999999999999,3494.0,-0.93
33.89538572886397,-118.81864113014854,0.6675211274789131,0.0515999999999999,3494.0,-0.93
33.72170952542933,-118.34574919868324,0.6900721719532048,0.0031999999999999,3494.0,-0.93
34.568381017173195,-118.5296516164753,0.4773066471448768,0.1392999999999999,5387.0,3.06
34.37299528830923,-117.95167258912883,0.7096483505610325,0.1056999999999999,795.0,-3.19
34.459833390026546,-118.1355750069209,0.7061829424524648,0.0274999999999999,173.0,-9.97
34.459833390026546,-117.89912904118826,0.6626574397213741,0.1056999999999999,4380.0,1.29
34.19931908487459,-117.89912904118826,0.6851679149701421,-0.0796,795.0,-3.19
34.82889532232515,-117.82031371927738,0.691900793592668,0.0838,3494.0,-0.93
